Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
MICHUDA,Jennifer Ann,MSG,8,12,4,7,1,0.917,1,0,0,,0,0
MIGNOLET,Anne-Sophie,MSG,42,312,249,57,6,0.981,4,39,9,81.3,23,1
MOSTAERT,Fleur,CHI,46,88,37,43,8,0.909,0,1,0,100.0,0,0
MRZLAK,Jessica,ANT,10,30,27,3,0,1.000,0,7,0,100.0,4,0
NEERINCKX,Marijke,MER,59,148,99,42,7,0.953,3,3,0,100.0,0,0
PAUWELS,Kim,CHI,2,4,2,2,0,1.000,0,4,1,80.0,2,0
PEETERS,Chloé,MER,5,2,0,1,1,0.500,0,0,0,,0,0
PEETERS,Soetkin,BEV,1,3,1,0,2,0.333,0,9,0,100.0,1,0
RADKE,Reagen,MSG,63,79,43,29,7,0.911,0,3,0,100.0,0,0
ROBERT,Muriël,BEV,34,29,26,1,2,0.931,0,0,0,,0,0
ROEF,Koby,BEV,43,70,28,34,8,0.886,0,1,0,100.0,1,0
ROEF,Lauren,BEV,39,161,148,9,4,0.975,4,0,0,,0,0
ROEF,Rubin,BEV,53,53,41,9,3,0.943,0,1,0,100.0,0,0
ROTTHIER,Yana,BEV,42,52,48,1,3,0.942,1,0,0,,0,0
SCHECHTER,Valentina,CHI,18,42,9,27,6,0.857,2,0,0,,0,0
SEGERS,Zita,CHI,36,49,35,4,10,0.796,0,0,0,,0,0
SIERENS,Kyra,MER,10,30,12,10,8,0.733,2,0,0,,0,0
SLEZAK,Julia,ANT,23,17,11,2,4,0.765,0,6,0,100.0,1,0
SMET,Sofie,HOB,16,35,19,11,5,0.857,0,4,0,100.0,0,0
SPEYBROUCK,Katja,MER,28,37,21,13,3,0.919,1,0,0,,0,0
STRUYF,Roxanne,MER,39,123,89,30,4,0.967,2,62,8,88.6,7,0
SYNIAWSKY,Evi,HOB,29,197,181,3,13,0.934,10,0,0,,0,0
SYNIAWSKY,Line,ANT,32,94,85,2,7,0.926,2,0,0,,0,0
SYNIAWSKY,Sam,BEV,41,123,75,34,14,0.886,3,0,0,,0,0
UYTENDAAL,Lizzy,CHI,24,60,17,40,3,0.950,2,3,0,100.0,1,0
VAN DE PUTTE,Annelore,MER,8,2,0,0,2,0.000,0,0,0,,0,0
VAN DE VIJVER,Caro,CHI,37,173,123,32,18,0.896,2,67,12,84.8,30,1
VAN DEN BOSSCHE,Zoë,HOB,14,9,5,1,3,0.667,0,0,0,,0,0
VAN DEN BRANDE,Joren,CHI,10,8,6,1,1,0.875,0,0,0,,0,0
VAN DEN BRANDE,Lynn,CHI,61,100,42,52,6,0.940,3,7,0,100.0,0,0
VAN DEN BRANDE,Robin,ANT,13,12,4,4,4,0.667,0,0,0,,0,0
VAN DER MEIREN,Sarah,HOB,2,7,6,0,1,0.857,0,2,0,100.0,2,0
VAN DOREN,Tine,MER,16,11,6,0,5,0.545,0,0,0,,0,0
VAN DROOGENBROECK,Maya,MER,33,117,45,58,14,0.880,1,5,0,100.0,2,0
VAN HOVE,Astrid,CHI,14,20,3,12,5,0.750,1,0,0,,0,0
VAN LINDEN,Lena,CHI,15,3,3,0,0,1.000,0,1,0,100.0,0,0
VAN POUCKE,Kato,BEV,21,11,10,0,1,0.909,0,0,0,,0,0
VANDERAA,Mathilde,MSG,27,65,44,19,2,0.969,2,0,0,,0,0
VEEKENS,Anneleen,BEV,13,27,12,11,4,0.852,0,0,0,,0,0
VOORHELST,Britt,ANT,36,103,72,22,9,0.913,1,31,4,88.6,7,0
WOUTERS,Jana,ANT,46,54,19,30,5,0.907,1,2,0,100.0,0,0
