Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
DE MULDER,Lilou,MER,1,3,1,0,2,0.333,0,0,0,,0,0
DE NEYER,Violette,AND,3,10,0,0,10,0.000,0,0,0,,0,0
DE NIJS,Evi,CHI,12,10,3,7,0,1.000,0,6,0,100.0,0,0
DE PRIJCK,Emmely,ZOT,6,3,0,0,3,0.000,0,0,0,,0,0
DE RIDDER,Feebe,MER,14,43,33,5,5,0.884,2,1,0,100.0,0,0
DE RIDDER,Friedl,MER,9,53,25,22,6,0.887,1,19,8,70.4,7,0
DE RIJK,Nienke,ANT,4,22,18,2,2,0.909,1,7,0,100.0,13,0
DE TROYER,Jolien,ZOT,16,18,8,6,4,0.778,0,36,1,97.3,0,0
DE ZUTTER,Jolien,ZOT,4,3,1,0,2,0.333,0,0,0,,0,0
DECOTTIGNIES,Cassandra,TOU,7,7,4,2,1,0.857,0,6,0,100.0,0,0
DEKIMPE,Lucie,BRI,4,2,1,1,0,1.000,1,0,0,,0,0
DELSAUT,Elodie,LIE,8,10,5,4,1,0.900,1,0,0,,0,0
DELTOUR,Sophie,LIE,6,8,5,1,2,0.750,1,0,0,,0,0
DESPONTIN,Maeline,AND,13,24,18,4,2,0.917,0,15,0,100.0,0,0
DEVLAMYNCK,Lise,ZOT,6,8,5,2,1,0.875,1,0,0,,0,0
DEVRIESE,Ella,MER,10,31,14,16,1,0.968,1,0,0,,0,0
DIELEN,Lennert,ANT,2,6,5,0,1,0.833,1,0,0,,1,0
DIERICKX,Elly,MSG,7,23,7,12,4,0.826,0,0,0,,0,0
DIERICKX,LIES,ZOT,5,4,1,1,2,0.500,0,0,0,,0,0
DOUTRELOUX,Eva,MSG,2,7,7,0,0,1.000,0,18,0,100.0,0,0
DUCKERS,Aurore,LIE,11,63,44,12,7,0.889,0,16,2,88.9,0,0
DUPONT,Kelly,TOU,3,21,12,8,1,0.952,1,11,0,100.0,6,0
DUPRIEZ,Julie,TOU,6,19,11,2,6,0.684,0,0,0,,0,0
DUQUESNOY,Naëlle,TOU,4,6,2,3,1,0.833,0,0,0,,0,0
ENNEKENS,Thanee,TBS,3,12,6,4,2,0.833,1,0,0,,0,0
EVERAERTS,Katja,HOB,1,2,1,0,1,0.500,0,0,0,,0,0
EVRARD,Ombeline,AND,9,8,6,0,2,0.750,0,0,0,,0,0
FAUVILLE,Christelle,BRU,3,3,2,0,1,0.667,0,10,0,100.0,20,0
FAVEAUX,Cassandre,AND,14,14,9,3,2,0.857,2,20,0,100.0,0,0
FAVEAUX,Cassandre,AND,6,11,6,1,4,0.636,1,0,0,,0,0
FAVEAUX,Chiara,AND,7,28,18,7,3,0.893,0,70,1,98.6,19,0
FAVEAUX,Chiara,AND,8,14,9,4,1,0.929,0,6,2,75.0,1,0
FELDER,Amandine,BRI,7,24,20,0,4,0.833,0,0,0,,0,0
FIESACK,Jentel,MER,21,34,13,20,1,0.971,0,7,1,87.5,0,0
FONTENAI,Saskia,HOB,4,8,6,1,1,0.875,1,0,0,,0,0
FREGONA,Sophie,LIE,3,1,0,0,1,0.000,0,0,0,,0,0
FRIJNS,Niels,MER,3,15,14,1,0,1.000,1,4,0,100.0,7,0
GABRIËLS,Joke,ANT,4,20,13,5,2,0.900,0,3,2,60.0,2,0
GARCIA PAZ,Aila,TBS,2,3,1,2,0,1.000,0,0,0,,0,0
GELDOF,Kate,ANT,1,2,2,0,0,1.000,0,0,0,,0,0
GHYS,Ilona,AND,17,24,12,10,2,0.917,1,29,0,100.0,0,0
GHYS,Ilona,AND,9,12,6,2,4,0.667,0,2,0,100.0,0,0
GOOSSENS,Annemieke,ZOT,1,3,1,0,2,0.333,0,0,0,,0,0
GOYVAERTS,Caroline,ANT,1,7,1,2,4,0.429,1,0,0,,0,0
GRANT,Sandy,BRU,3,1,1,0,0,1.000,1,0,0,,0,0
GRENSON,Virginie,LIE,4,1,0,0,1,0.000,0,0,0,,0,0
HAJJI,Hinde,BRU,2,6,3,3,0,1.000,1,0,0,,0,0
HENDRIKS,Caitlin,CHI,2,7,5,2,0,1.000,0,10,1,90.9,2,0
HENS,Roxanne,TBS,8,14,7,6,1,0.929,0,0,0,,0,0
HERBECQ,Fanny,MSG,1,12,10,0,2,0.833,0,0,0,,0,0
HERMANS,Stacy,BRU,3,5,5,0,0,1.000,0,11,0,100.0,6,0
HEUTEN,Julie,ANT,4,6,2,4,0,1.000,0,0,0,,0,0
HEYLEN,Lore,TBS,3,3,1,0,2,0.333,0,0,0,,0,0
HOFMANS,Marie,MER,10,5,1,2,2,0.600,0,0,0,,0,0
HORN GERKHE,Maitreya,BRU,5,7,2,3,2,0.714,0,0,0,,0,0
HUET,Priscillia,BRI,14,18,3,6,9,0.500,0,13,0,100.0,0,0
HUTSE,Noemie,ZOT,6,2,2,0,0,1.000,0,0,0,,0,0
INCOUL,Emeline,MSG,17,34,19,11,4,0.882,1,18,0,100.0,0,0
INSALACO,Eleonore,LIE,11,18,10,5,3,0.833,0,30,4,88.2,12,0
JACOBS,Jessie,GRE,7,2,0,1,1,0.500,0,0,0,,0,0
JAMIN,Caroline,TBS,8,25,15,7,3,0.880,0,2,0,100.0,0,0
JANSSEN,Silke,TBS,2,9,7,1,1,0.889,1,0,0,,0,0
JANSSENS,Maiti,ANT,2,1,0,0,1,0.000,0,2,0,100.0,0,0
JOHNSON,Cheryl,GRE,8,17,16,0,1,0.941,1,0,0,,0,0
JOOSENS,Cindy,GRE,15,19,2,14,3,0.842,0,7,0,100.0,0,0
JOOSSENS,Elies,GRE,6,11,6,4,1,0.909,1,0,0,,0,0
JUNGBLUTH,Aki,GRE,4,10,7,1,2,0.800,0,0,0,,0,0
KAZANDJIAN,Liesbet,GRE,7,7,4,0,3,0.571,0,0,0,,0,0
KOOPMANS,Eva,ANT,4,8,5,1,2,0.750,1,0,0,,0,0
LALOUX,Mélanie,TOU,10,48,42,3,3,0.938,1,5,0,100.0,0,0
LAURENT,Stéphanie,AND,5,11,5,1,5,0.545,0,28,0,100.0,0,0
LAURENT,Stéphanie,AND,8,7,3,2,2,0.714,0,0,0,,0,0
LECOCQ,Emma,LIE,19,88,66,14,8,0.909,2,11,1,91.7,1,0
LECOMPTE,Sophie,AND,1,1,1,0,0,1.000,0,0,0,,0,0
LECOMPTE,Sophie,AND,5,7,1,0,6,0.143,0,0,0,,0,0
LEEN,Gaelle,AND,17,24,17,4,3,0.875,0,56,0,100.0,0,0
LEFRANC,Mélissa,BRI,5,10,2,2,6,0.400,0,0,0,,0,0
LEMMENS,Silke,ANT,1,2,2,0,0,1.000,0,0,0,,0,0
LERIAS BRANCA,Laurie,BRU,2,13,10,1,2,0.846,0,0,0,,0,0
LIEVENS,Paulien,TBS,5,3,2,0,1,0.667,0,1,0,100.0,3,0
LINTOS,Claire,MSG,4,8,6,1,1,0.875,0,0,0,,0,0
LORRENTOP,Jill,HOB,6,8,1,6,1,0.875,0,6,0,100.0,0,0
LUCKX,Esther,HOB,4,12,11,0,1,0.917,1,8,0,100.0,4,0
MAES,ERIN,ZOT,3,5,1,2,2,0.600,0,0,0,,0,0
MAES,Patricia,GRE,1,2,2,0,0,1.000,0,0,0,,0,0
MALAISSE,Jennifer,AND,6,10,4,2,4,0.600,2,0,0,,0,0
MALAISSE,Jennifer,AND,3,2,1,1,0,1.000,1,0,0,,0,0
MARCHAND,Julie,BRU,3,12,7,4,1,0.917,0,0,0,,0,0
MARENGO ESCOBAR,Lorena,TOU,14,33,19,12,2,0.939,1,24,0,100.0,0,0
MARON,Margot,BRU,5,2,0,1,1,0.500,0,20,0,100.0,0,0
MASSAER,Sidney,ZOT,4,8,4,2,2,0.750,1,0,0,,0,0
MEERT,Eloïse,MSG,7,27,13,9,5,0.815,0,17,4,81.0,9,0
MESKENS,Cas,MER,1,3,3,0,0,1.000,0,0,0,,0,0
MICHEZ,Joséphine,TOU,7,2,1,0,1,0.500,0,0,0,,0,0
MINET,Julie,AND,1,1,0,0,1,0.000,0,0,0,,0,0
MOERENHOUT,Mieke,GRE,5,24,22,2,0,1.000,0,6,1,85.7,8,0
MOORS,Emma,ZOT,7,22,10,6,6,0.727,1,25,3,89.3,9,0
MRZLAK,Jessica,ANT,2,4,2,2,0,1.000,1,0,0,,0,0
MURAILLE,Manon,MSG,3,1,0,1,0,1.000,0,0,0,,0,0
NINITTE,Claire,MSG,6,4,3,1,0,1.000,0,0,0,,0,0
NOTTEBAERT,Kaylee,LIE,7,1,0,1,0,1.000,0,0,0,,0,0
PARADIS,Margaux,BRU,1,7,5,2,0,1.000,0,0,0,,0,0
PAUWELS,Hanne,TBS,3,21,19,0,2,0.905,0,8,0,100.0,7,0
PEETERS,Chloé,MER,7,7,4,2,1,0.857,0,0,0,,0,0
PEETERS,Steffi,TBS,1,7,6,0,1,0.857,0,0,0,,0,0
PIETERS,Anouk,ZOT,3,8,5,2,1,0.875,1,0,0,,0,0
PLETTINX,Lisa,MER,4,4,3,0,1,0.750,0,0,0,,0,0
POCHET,Elisa,MSG,7,14,6,5,3,0.786,1,5,0,100.0,3,0
POISSONNIER,Natacha,BRI,12,24,18,1,5,0.792,1,18,0,100.0,0,0
PONSAR,Bérénice,TOU,3,3,2,0,1,0.667,0,0,0,,0,0
POUILLON,Maureen,AND,7,26,23,0,3,0.885,1,0,0,,0,0
POUILLON,Maureen,AND,2,1,1,0,0,1.000,0,0,0,,0,0
POWIS,Catherine,BRU,8,18,7,5,6,0.667,0,0,0,,0,0
PULETTO,Melina,BRI,8,8,3,1,4,0.500,0,0,0,,0,0
RENARD,Patricia,LIE,12,32,14,11,7,0.781,1,0,0,,0,0
ROBBERECHTS,Janne,MER,7,12,6,4,2,0.833,1,0,0,,0,0
ROELS,Wens,ZOT,9,28,22,1,5,0.821,0,2,0,100.0,0,0
ROIG KASCHL,Patty,BRU,2,9,4,4,1,0.889,0,0,0,,0,0
SANO,Hitomi,BRU,1,2,1,0,1,0.500,0,6,0,100.0,7,0
SAVONA,Rosa,LIE,21,29,9,20,0,1.000,1,8,0,100.0,0,0
SCHECHTER,Valentina,CHI,4,6,1,4,1,0.833,0,0,0,,0,0
SEGERS,Zita,CHI,2,4,4,0,0,1.000,0,0,0,,0,0
SIDALI,Rania,BRU,8,7,2,5,0,1.000,0,20,0,100.0,0,0
SIERENS,Kyra,MER,12,49,27,17,5,0.898,1,21,8,72.4,6,0
SLEZAK,Julia,ANT,2,1,0,1,0,1.000,0,0,0,,0,0
SLOWIK,Cloé,LIE,2,2,1,0,1,0.500,0,0,0,,0,0
SMET,Sofie,HOB,6,24,17,4,3,0.875,1,24,1,96.0,8,0
SMETS,Inez,ANT,8,14,8,3,3,0.786,1,0,0,,0,0
SMETS,Leila,ANT,12,11,4,5,2,0.818,0,11,1,91.7,0,0
SOUDAN,Mathilde,TOU,6,28,22,1,5,0.821,0,15,0,100.0,8,0
SPEYBROUCK,Katja,MER,16,21,14,7,0,1.000,2,0,0,,0,0
SPITALI,Gaelle,LIE,10,33,23,5,5,0.848,0,48,2,96.0,12,0
STAS,Charlotte,LIE,9,3,2,0,1,0.667,0,0,0,,0,0
STEENS,Morgan,BRI,5,3,2,0,1,0.667,0,0,0,,0,0
STEENSSENS,Ashley,GRE,4,3,1,0,2,0.333,0,0,0,,0,0
STEURS,Jiska,ANT,6,4,2,0,2,0.500,0,9,0,100.0,0,0
STREVELER,Elena,AND,8,16,5,5,6,0.625,1,37,0,100.0,0,0
STREVELER,Elena,AND,1,5,5,0,0,1.000,0,0,0,,0,0
SWERTS,Iris,ANT,6,4,3,0,1,0.750,0,0,0,,0,0
SYNIAWSKY,Evi,HOB,6,6,1,4,1,0.833,0,2,0,100.0,0,0
SYNIAWSKY,Line,ANT,5,3,1,2,0,1.000,0,2,0,100.0,0,0
T'SIOBBEL,Nolle,ZOT,1,9,2,7,0,1.000,0,0,0,,0,0
TAYMANS,Julie,AND,6,10,5,3,2,0.800,0,9,0,100.0,0,0
TAYMANS,Julie,AND,1,2,0,0,2,0.000,0,0,0,,0,0
TERRACE,Jeanne,MER,6,1,0,0,1,0.000,0,0,0,,0,0
THERVILLE,Misaki,BRU,2,9,1,3,5,0.444,0,0,0,,0,0
THEUNS,Hannah,GRE,3,18,12,1,5,0.722,0,17,1,94.4,5,0
THOMPSON,Maaike,ANT,4,2,1,0,1,0.500,0,0,0,,0,0
ULIAN,Hélène,AND,4,1,0,0,1,0.000,0,0,0,,0,0
VAN BELLINGHEN,Camille,ZOT,5,11,9,1,1,0.909,0,29,0,100.0,15,0
VAN DE POEL,Karolien,TBS,5,6,1,0,5,0.167,0,0,0,,0,0
VAN DE PUTTE,Annelore,MER,4,2,1,1,0,1.000,0,0,0,,0,0
VAN DE VIJVER,Caro,CHI,6,22,17,5,0,1.000,1,0,1,0.0,0,0
VAN DEN BERGH,Lynn,CHI,6,37,36,0,1,0.973,1,0,0,,0,0
VAN DEN BOSSCHE,Debra,ZOT,1,2,1,1,0,1.000,0,0,0,,0,0
VAN DEN BRANDE,Robin,ANT,3,10,8,2,0,1.000,2,0,0,,0,0
VAN DEN BRANDE,Tess,TBS,4,11,8,2,1,0.909,0,18,1,94.7,10,0
VAN DEN BUSSCHE,Karen,ZOT,8,19,8,6,5,0.737,0,7,0,100.0,0,0
VAN DER LINDEN,Ellen,GRE,12,11,6,1,4,0.636,1,8,0,100.0,0,0
VAN DER LINDEN,Marion,MSG,1,3,3,0,0,1.000,0,0,0,,0,0
VAN DER WEEHE,Daphne,TBS,6,15,6,5,4,0.733,1,2,0,100.0,0,0
VAN DEUN,Sarah,TBS,5,30,4,20,6,0.800,1,0,0,,0,0
VAN DONINCK,Michelle,TBS,5,3,0,3,0,1.000,0,2,0,100.0,0,0
VAN DOREN,Tine,MER,9,7,4,0,3,0.571,0,0,0,,0,0
VAN DYCK,Anouck,CHI,4,1,1,0,0,1.000,0,0,0,,0,0
VAN ECCELPOEL,Floor,TBS,4,1,1,0,0,1.000,0,0,0,,0,0
VAN HERCK,Sofie,GRE,6,18,11,7,0,1.000,0,0,0,,0,0
VAN HOVE,Eléonore,BRU,1,1,1,0,0,1.000,0,0,0,,0,0
VAN LINDEN,Lena,CHI,7,41,32,6,3,0.927,0,11,2,84.6,6,0
VAN UFFELEN,Sam,CHI,7,10,6,2,2,0.800,0,0,0,,0,0
VANDEBROEK,Anne,BRI,3,3,0,1,2,0.333,0,0,0,,0,0
VANDEN EYNDE,Louise,BRI,8,32,20,7,5,0.844,0,98,0,100.0,20,0
VANDENBRUWAENE,Chloe,GRE,6,11,8,0,3,0.727,1,0,0,,0,0
VANDENDAELE,Jennifer,TOU,6,16,5,8,3,0.813,0,0,0,,0,0
VANDERAA,Mathilde,MSG,1,8,3,5,0,1.000,0,0,0,,0,0
VANDIONANT,Kristina,AND,6,16,6,5,5,0.688,1,8,0,100.0,4,0
VANDIONANT,Kristina,AND,9,38,19,10,9,0.763,0,87,3,96.7,25,0
VANHOORNEWEDER,Morgane,BRI,9,19,5,6,8,0.579,0,0,0,,0,0
VERELST,Olivia,MSG,5,3,3,0,0,1.000,0,0,0,,0,0
VERHAEGEN,Arvid,CHI,7,14,5,7,2,0.857,1,0,0,,0,0
VERMEIREN,Illiam,GRE,3,9,6,1,2,0.778,1,11,0,100.0,7,0
VIERBERGEN,Lieke,ANT,11,20,5,13,2,0.900,1,15,0,100.0,0,0
VOORHELST,Britt,ANT,4,16,16,0,0,1.000,1,1,0,100.0,1,0
WITHROW,Courtney,BRU,2,2,1,0,1,0.500,0,0,0,,0,0
WOUTERS,Jana,ANT,1,1,0,0,1,0.000,0,0,0,,0,0
WOUTERS,Reza,TBS,4,2,1,0,1,0.500,0,0,0,,0,0
WYNS,Britt,MER,2,1,1,0,0,1.000,0,0,0,,0,0
YANA,Janssens,HOB,1,5,2,2,1,0.800,0,0,0,,0,0
ZAOUDI,Kalissa,MER,8,8,3,4,1,0.875,0,0,0,,0,0
