Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
COOLS,Mathis,OOS,21,11,2,8,1,0.909,0,13,0,100.0,0,0
CREYELMAN,Charlie,NAM,8,10,3,6,1,0.900,0,4,0,100.0,0,0
CSONGRADI,Pal,MSG,4,1,0,1,0,1.000,0,0,0,,0,0
CUEVAS RUIZ,Lena,BIN,6,5,1,1,3,0.400,0,0,0,,0,0
DAEMS,Tibo,HOB,5,3,3,0,0,1.000,0,0,0,,0,0
DAS,Mathieu,BRA,1,2,2,0,0,1.000,0,0,0,,0,0
DE BAERDEMAEKER,Denis,MSG,5,6,1,4,1,0.833,0,0,0,,0,0
DE BEULE,Lars,BRA,6,7,5,1,1,0.857,0,3,0,100.0,0,0
DE BISSCHOP,Jolan,OUD,14,15,4,8,3,0.800,0,2,1,66.7,0,0
DE BOCK,Vince,WBA,17,11,7,3,1,0.909,1,19,0,100.0,3,0
DE BOCK,Vince,WBA,3,2,1,1,0,1.000,0,0,0,,0,0
DE BRAUWER,Maxime,BRA,3,7,5,1,1,0.857,1,0,0,,0,0
DE BUGGENOMS,Finn,BRU,8,2,2,0,0,1.000,0,0,0,,0,0
DE CLERCQ-VANHAMME,Emma,OUD,6,6,6,0,0,1.000,0,14,0,100.0,3,0
DE CLERCQ,Ferre,OUD,12,8,4,3,1,0.875,0,1,0,100.0,0,0
DE COCK,Tine,OUD,7,1,1,0,0,1.000,0,0,0,,0,0
DE COCK,Victor,WBA,8,13,9,3,1,0.923,1,0,0,,0,0
DE GRAEVE,Jesse,WBA,15,14,9,3,2,0.857,1,0,0,,0,0
DE LAET,Benjamin,BRA,4,3,2,0,1,0.667,1,0,0,,0,0
DE LANGHE,Sander,OOS,16,11,8,2,1,0.909,0,9,0,100.0,0,0
DE LANNOY,Vince,BRA,7,8,3,1,4,0.500,1,10,0,100.0,2,0
DE MAERE,Luca,BEV,10,3,1,2,0,1.000,0,1,0,100.0,0,0
DE PRINS,Mathéo,HEI,2,7,6,0,1,0.857,0,14,0,100.0,12,0
DE RIDDER,Feebe,MER,2,3,3,0,0,1.000,0,0,0,,0,0
DE RIDDER,Feebe,MER,12,10,7,2,1,0.900,2,0,0,,0,0
DE RIDDER,Friedl,MER,14,36,35,1,0,1.000,0,58,1,98.3,3,0
DE RIDDER,Friedl,MER,1,14,13,1,0,1.000,0,5,1,83.3,1,0
DE ROOVER,Rube,ZOT,8,1,1,0,0,1.000,0,0,0,,0,0
DE RYCK,Len,HEI,5,2,2,0,0,1.000,0,1,0,100.0,0,0
DE SMEDT,Daan,MER,2,2,1,0,1,0.500,1,0,0,,0,0
DE SMEDT,Daan,MER,10,7,1,5,1,0.857,0,0,0,,0,0
DE SMEDT,Gust,OUD,2,1,0,1,0,1.000,0,0,0,,0,0
DE SMET,Joppe,HOB,5,1,1,0,0,1.000,0,0,0,,0,0
DE SNIJDER,Gabriël,MER,12,4,1,1,2,0.500,0,1,0,100.0,0,0
DEBAKKER,Noah,GEN,12,5,2,2,1,0.800,0,0,0,,0,0
DEBAST-AUBRY,Victor,BRU,5,8,6,2,0,1.000,0,2,0,100.0,1,0
DELORY,Oscar,NAM,9,28,19,9,0,1.000,1,18,0,100.0,3,0
DELVALLEE,Sohan,BIN,12,10,5,2,3,0.700,0,0,0,,0,0
DEMEULEMEESTER,Lowie,OUD,7,2,1,1,0,1.000,0,0,0,,0,0
DEPAGIE,Sarah,MSG,3,1,1,0,0,1.000,0,0,0,,0,0
DEPAUW,Tibe,MER,6,2,1,1,0,1.000,0,0,0,,0,0
DEPUYDT,Mauro,OOS,11,41,37,4,0,1.000,2,15,0,100.0,2,0
DEVRIESE,Robin,MER,8,4,3,0,1,0.750,0,0,0,,0,0
DEWITTE,Victor,WIE,2,2,1,0,1,0.500,0,0,0,,0,0
DHONDT,Bram,WBA,10,2,2,0,0,1.000,0,0,0,,0,0
DIELEN,Lennert,TBS,8,44,38,4,2,0.955,0,9,4,69.2,1,0
DIELTIËNS,Dante,CHI,7,6,2,1,3,0.500,0,7,1,87.5,0,0
DRAGOS ADELIN,Muresan,CHI,2,2,1,1,0,1.000,0,0,0,,0,0
DU BUS,Élise,MSG,4,17,16,0,1,0.941,0,0,0,,0,0
DUFOUR,Margo,OOS,9,61,49,9,3,0.951,1,36,0,100.0,5,0
DUFOUR,Rens,OOS,16,58,51,7,0,1.000,1,29,1,96.7,2,0
EERDEKENS,Axl,GRE,10,8,2,5,1,0.875,0,4,0,100.0,0,0
ENGELS,Jasper,WBA,12,42,40,2,0,1.000,1,68,0,100.0,4,0
EVERAERT,Viktor,OOS,9,5,4,0,1,0.800,0,0,0,,0,0
EVERS,Ethan,BRU,8,5,1,2,2,0.600,0,0,0,,0,0
EYCKMANS,Tomas,TBS,5,3,3,0,0,1.000,0,0,0,,0,0
FASEUR,Seppe,ZOT,10,33,29,4,0,1.000,1,28,0,100.0,3,0
FATIHI,Nouamane,WBA,8,45,42,2,1,0.978,0,10,0,100.0,4,0
FELIZ DE PENA,Gabriel,MOR,1,3,3,0,0,1.000,0,0,0,,0,0
FLORU,Loïc,MER,2,5,4,1,0,1.000,0,2,0,100.0,6,0
FLORUS,Aron,MOR,1,10,10,0,0,1.000,0,6,0,100.0,1,0
FRANCKART,Dorian,SER,2,5,5,0,0,1.000,0,19,0,100.0,3,0
FRIJNS,Niels,MER,3,6,4,1,1,0.833,0,5,1,83.3,1,0
FRIJNS,Niels,MER,24,70,55,11,4,0.943,1,18,2,90.0,2,0
GABRIËLS,Joke,TBS,3,3,0,3,0,1.000,0,0,0,,0,0
GELDHOF,Mauro,ZOT,7,3,3,0,0,1.000,0,0,0,,0,0
GERVAIS,Charlie,MSG,4,20,19,1,0,1.000,0,18,1,94.7,4,0
GERYL,Axel,CHI,3,8,3,4,1,0.875,1,1,1,50.0,0,0
GIACOMUZZI,Nicolas,BRU,4,12,10,2,0,1.000,0,9,0,100.0,3,0
GOESSENS,Basile,BIN,1,2,1,0,1,0.500,0,6,0,100.0,0,0
GORTS,Maxim,CHI,4,4,4,0,0,1.000,1,0,0,,0,0
GOUTIERE,Mattias,BIN,6,2,2,0,0,1.000,0,0,0,,0,0
GREGAREK,Kensi,BEV,7,1,1,0,0,1.000,0,0,0,,0,0
GUNST,Jorre,OOS,10,8,5,3,0,1.000,0,0,0,,0,0
HAELTERMAN,Tuur,ZOT,8,2,1,1,0,1.000,0,0,0,,0,0
HANNAERT,Niels,WBA,13,3,0,2,1,0.667,0,4,0,100.0,0,0
HANNAERT,Niels,WBA,1,1,0,0,1,0.000,0,0,0,,0,0
HAUWAERTS,Jasper,MER,4,1,0,1,0,1.000,1,0,0,,0,0
HAUWAERTS,Jasper,MER,1,1,0,0,1,0.000,0,0,0,,0,0
HAYEN,Noah,BRU,2,6,6,0,0,1.000,0,0,0,,0,0
HELSEN,Ferre,MOR,2,2,0,2,0,1.000,0,6,0,100.0,0,0
HENARD,Simeon,AND,6,16,12,0,4,0.750,0,0,0,,2,0
HERBECQ,Valentin,BIN,6,31,25,2,4,0.871,0,37,0,100.0,5,1
HESPEL,Atlant,AND,7,30,22,4,4,0.867,0,14,0,100.0,9,0
HOFFAIT,Antoine,MSG,5,10,8,1,1,0.900,0,11,0,100.0,1,0
IGUCHI,Max,BRU,1,1,0,1,0,1.000,0,0,0,,0,0
JACOBS,Witse,MER,9,2,2,0,0,1.000,0,0,0,,0,0
JACOBS,Witse,MER,5,2,1,1,0,1.000,1,2,0,100.0,0,0
JOOS,Jelle,WBA,11,14,4,8,2,0.857,0,0,0,,0,0
JOOSSENS,Liam,GRE,5,1,0,1,0,1.000,0,0,0,,0,0
JORDAENS,Nikola,HOB,2,2,0,1,1,0.500,0,0,0,,0,0
KAREL,Jandrick,WBA,14,12,6,4,2,0.833,1,0,0,,0,0
KEIRSE,Matteo,OOS,8,4,4,0,0,1.000,0,0,0,,0,0
KENNES,Jutta,HEI,5,12,9,0,3,0.750,0,23,0,100.0,2,0
KNAEPKENS,Thimo,BRA,5,2,1,1,0,1.000,0,0,0,,0,0
KRAAKMAN REYES,Richard,WBA,11,5,4,1,0,1.000,1,0,0,,0,0
LAMBEAU,Max,HOB,7,5,2,1,2,0.600,0,0,0,,0,0
LAMIROY,Mirre,OUD,4,1,1,0,0,1.000,0,0,0,,0,0
LAURENT,Seyhan,BRI,3,2,0,0,2,0.000,0,0,0,,0,0
LECHAT,Theo,NAM,3,1,1,0,0,1.000,0,0,0,,0,0
LECLUYSE,Joey,OOS,2,8,7,0,1,0.875,0,0,0,,0,0
LEEN,Stroobant,HOB,6,1,0,0,1,0.000,0,0,0,,0,0
LEGRIS,Oscar,BRU,5,8,7,0,1,0.875,0,11,0,100.0,0,0
LEMAIRE,Maxim,SER,5,4,1,1,2,0.500,0,0,0,,0,0
LEMAIRE,Solène,SER,3,1,0,1,0,1.000,0,0,0,,0,0
LEMENSE,Baptiste,AND,3,1,0,0,1,0.000,0,0,0,,0,0
LEMMENS,Niels,OOS,11,7,2,3,2,0.714,0,0,0,,0,0
LESSCHAEVE,Raphaël,BRU,2,2,1,1,0,1.000,0,0,0,,0,0
LIEKENS,Ferre,HEI,4,3,3,0,0,1.000,1,1,0,100.0,0,0
LINTERMANS,Lukas,TBS,5,1,1,0,0,1.000,0,0,0,,0,0
LISSENS,Jurre,ZOT,15,37,35,0,2,0.946,0,28,0,100.0,2,0
LIU,Sky,GRE,5,5,2,1,2,0.600,0,0,0,,0,0
LORIES,Samuël,BRI,3,12,10,2,0,1.000,0,15,1,93.8,0,0
MAES,Lucas,OUD,8,6,2,3,1,0.833,0,4,0,100.0,0,0
MAES,Vic,BEV,3,15,15,0,0,1.000,0,27,0,100.0,1,0
MAEYNINCKX,Lukas,TBS,6,8,7,0,1,0.875,0,6,0,100.0,0,0
MALFAIT,Arno,OUD,6,5,5,0,0,1.000,0,2,0,100.0,0,0
MANNENS,Torbin,WBA,2,1,0,0,1,0.000,0,0,0,,0,0
MANON,Manoa,AND,3,4,2,2,0,1.000,0,0,0,,0,0
MARCHAL,Simon,AND,6,1,1,0,0,1.000,0,0,0,,0,0
MARTENS,Lex,CHI,4,9,7,2,0,1.000,0,4,0,100.0,1,0
MARTINEZ ISHIHARA,Kentaro,MER,21,35,24,8,3,0.914,1,14,1,93.3,2,0
MASSE,Elise,BIN,3,1,0,1,0,1.000,0,0,0,,0,0
MATHIEU,Hugo,NAM,2,6,4,0,2,0.667,0,0,0,,0,0
MEIR,Leonnie,BRA,1,1,0,1,0,1.000,0,0,0,,0,0
MEIR,Lou,BRA,8,5,2,2,1,0.800,0,1,0,100.0,0,0
MERCIER,Lilian,BIN,6,9,3,4,2,0.778,1,0,0,,0,0
MERTENS,Vic,CHI,4,15,9,2,4,0.733,0,22,0,100.0,12,0
MESKENS,Cas,MER,11,36,35,0,1,0.972,0,4,0,100.0,1,0
MEYSMAN,Dries,MER,2,2,1,1,0,1.000,1,0,0,,0,0
MIZUGUCHI,Kohsei,BRU,13,9,2,5,2,0.778,0,0,0,,0,0
MÜNTEN,Anaëlle,SER,4,4,4,0,0,1.000,0,0,0,,0,0
NIAZI,Wasiullah,WBA,8,6,2,1,3,0.500,0,0,0,,0,0
NUYTTENS,Nino,WIE,6,3,1,1,1,0.667,0,15,0,100.0,0,0
OCCHIONORELLI,Naoto,BRU,6,3,1,2,0,1.000,0,5,0,100.0,0,0
OGAWA,Reiya,BRU,1,4,3,0,1,0.750,0,0,0,,0,0
OOSTENS,Aurélie,GRE,6,1,1,0,0,1.000,0,0,0,,0,0
OVERMEIRE,Merijn,WBA,8,10,7,2,1,0.900,0,0,0,,0,0
OVERMEIRE,Merijn,WBA,2,3,3,0,0,1.000,0,0,0,,0,0
OZUNA,Joel Jr,MOR,2,1,0,1,0,1.000,0,0,0,,0,0
PEIRSMAN,Tijl,WBA,6,3,0,3,0,1.000,0,0,0,,0,0
PEÑA PEÑA,Hector,GEN,10,7,6,1,0,1.000,0,2,0,100.0,0,0
PIQUERAY,Aurelien,NAM,2,3,2,0,1,0.667,0,0,0,,0,0
PIROTTE,Alan,SER,2,3,3,0,0,1.000,0,0,0,,1,0
PLACEK,Benjamin,BRU,1,3,3,0,0,1.000,1,0,0,,0,0
PLASMANS,Warre,BEV,7,22,20,1,1,0.955,0,35,0,100.0,5,0
PLASSCHAERT,Guust,ZOT,9,3,2,1,0,1.000,1,0,0,,0,0
PLESSERS,Witse,OUD,1,3,3,0,0,1.000,0,1,0,100.0,0,0
PLETINCKX,Luka,GEN,16,40,34,5,1,0.975,0,33,0,100.0,3,0
PLETTINX,Lisa,MER,13,11,1,6,4,0.636,0,0,0,,0,0
PROVOST,Mauro,OUD,13,12,9,3,0,1.000,1,7,0,100.0,0,0
REDIERS,Milan,BRA,7,7,2,3,2,0.714,1,0,0,,0,0
ROBBERECHTS,Janne,MER,8,14,9,3,2,0.857,1,17,0,100.0,5,0
ROBBERECHTS,Janne,MER,14,6,2,4,0,1.000,0,2,0,100.0,0,0
ROCHETTE,Theophile,NAM,5,6,4,1,1,0.833,1,0,0,,0,0
ROMANO,Hugo,SER,5,4,3,1,0,1.000,0,9,0,100.0,0,0
RONDELET,Marius,NAM,3,5,3,1,1,0.800,0,0,0,,0,0
ROOSEMEYERS,Kobe,HEI,4,4,1,0,3,0.250,1,0,0,,0,0
SANTAMARIA,Andrea,SER,2,2,0,2,0,1.000,0,0,0,,0,0
SANTENS,William,GRE,7,7,3,3,1,0.857,0,4,1,80.0,0,0
SANTIAGO CAROU,Jayden,CHI,2,7,6,0,1,0.857,0,0,0,,0,0
SARAZIJN,Ode,OOS,1,1,0,0,1,0.000,0,0,0,,0,0
SCHATS,Lennert,WBA,2,2,0,1,1,0.500,0,0,0,,0,0
SCHATS,Lennert,WBA,13,12,2,10,0,1.000,1,3,0,100.0,0,0
SCHATS,Lotte,WBA,5,23,22,0,1,0.957,0,8,0,100.0,0,0
SCHATS,Lotte,WBA,5,12,8,3,1,0.917,0,11,1,91.7,1,0
SCHUEREMANS,Lowie,HEI,5,1,0,1,0,1.000,0,0,0,,0,0
SERCU,Tenzin,CHI,5,5,1,3,1,0.800,0,6,0,100.0,0,0
SEWERIN,Tim,HOB,10,11,7,4,0,1.000,0,2,0,100.0,0,0
SEYNAEVE-VROMAN,Emile,MSG,8,7,3,4,0,1.000,1,3,0,100.0,0,0
SHEPHERD,Sara,GRE,7,4,3,1,0,1.000,0,0,0,,0,0
SLUYS,Aaron,BRU,17,51,40,9,2,0.961,1,12,0,100.0,0,0
SOUBRY,Riyan,WIE,2,1,0,0,1,0.000,0,0,0,,0,0
SPURGEON MIZUNOYA,Joe,BRU,15,43,34,7,2,0.953,1,10,0,100.0,0,0
STRAGIER,Lilly Roos,OUD,9,18,14,3,1,0.944,1,63,0,100.0,12,0
SZABADOS,Maxime,AND,9,20,16,3,1,0.950,0,30,0,100.0,2,0
T'SIOBBEL,Nolle,ZOT,18,14,7,4,3,0.786,0,13,0,100.0,0,0
TAAL,Wannes,WBA,3,5,4,0,1,0.800,0,3,0,100.0,2,0
TAMIGNIAU,Clara,BRI,2,4,1,0,3,0.250,0,0,0,,0,0
TANAKA,Taichi,BRU,3,7,5,2,0,1.000,1,0,0,,0,0
TANTOH,Dante Tambuh,WBA,1,2,0,2,0,1.000,0,0,0,,0,0
TANTOH,Dante Tambuh,WBA,7,3,0,1,2,0.333,0,0,0,,0,0
TAYMANS,Anatole,BRI,2,13,11,0,2,0.846,0,3,0,100.0,1,0
TEMMERMAN,Morris,GEN,9,2,0,1,1,0.500,0,0,0,,0,0
THIERS,Simon,CHI,3,1,0,0,1,0.000,0,0,0,,0,0
TIJTGAT,Sem,OUD,2,11,9,1,1,0.909,1,45,0,100.0,7,1
ULRICHTS,Daan,GEN,10,1,1,0,0,1.000,0,0,0,,0,0
VAN ACKER,Raf,WIE,3,2,2,0,0,1.000,1,0,0,,0,0
VAN AUTREVE,Sam,GEN,15,29,26,2,1,0.966,0,26,0,100.0,2,0
VAN BALLAERT,Kobe,BEV,16,8,2,5,1,0.875,0,3,0,100.0,0,0
VAN BOUWEL,Robin,OOS,20,10,4,5,1,0.900,0,10,0,100.0,0,0
VAN DAMME,Niels,ZOT,14,6,2,3,1,0.833,0,8,0,100.0,0,0
VAN DE POPULIERE,Wout,OUD,5,7,7,0,0,1.000,1,26,0,100.0,0,0
VAN DEN BERGHE,Kobe,WBA,10,1,0,1,0,1.000,0,0,0,,0,0
VAN DEN BRANDE,Joren,WBA,7,2,1,0,1,0.500,0,0,0,,0,0
VAN DEN EYNDE,Lars,BRA,5,13,11,1,1,0.923,1,25,0,100.0,18,0
VAN DEN WYNGAERT,Stig,BRA,5,3,1,1,1,0.667,0,0,0,,0,0
VAN DENDER,Merel,WBA,3,1,1,0,0,1.000,0,0,0,,0,0
VAN DER ELST,Iben,BEV,5,4,2,1,1,0.750,0,6,0,100.0,0,0
VAN DER VORST,Lander,HOB,3,1,1,0,0,1.000,0,0,0,,0,0
VAN DER WEERDEN,Alexander,MER,7,4,3,1,0,1.000,0,0,0,,0,0
VAN DROOGENBROECK,Owen,MER,9,19,11,7,1,0.947,1,4,0,100.0,1,0
VAN GESTEL,Clara,BRU,7,33,30,2,1,0.970,0,15,2,88.2,1,0
VAN GYSEGHEM,Grimm,GEN,13,13,13,0,0,1.000,0,8,0,100.0,1,0
VAN HAVERE,Sarah,WBA,6,32,29,3,0,1.000,0,32,0,100.0,2,0
VAN HEUGEN,Victoria,NAM,5,2,1,1,0,1.000,0,0,0,,0,0
VAN HOYE,Sam,BEV,5,1,0,1,0,1.000,0,0,0,,0,0
VAN KEER,Arjen,GRE,13,5,3,1,1,0.800,0,3,0,100.0,0,0
VAN LANGENDONCK,Liam,BRA,4,4,3,1,0,1.000,0,0,0,,0,0
VAN LANGENHOVE,Jonas,GEN,8,10,7,1,2,0.800,0,11,0,100.0,0,1
VAN MOLLE,Ward,MER,4,1,1,0,0,1.000,0,0,0,,0,0
VAN ROEYEN,Zef,WBA,1,14,14,0,0,1.000,0,5,0,100.0,0,0
VAN ROEYEN,Zef,WBA,8,23,21,1,1,0.957,0,3,0,100.0,2,0
VAN TENDELOO,Luka,TBS,3,1,0,1,0,1.000,0,0,0,,0,0
VAN UFFELEN,Sam,GRE,12,10,7,2,1,0.900,0,18,0,100.0,0,0
VAN WAYENBERGE,Guran,OUD,8,4,3,0,1,0.750,0,13,0,100.0,0,0
VAN WOENSEL,Rist,HEI,9,3,0,1,2,0.333,0,15,0,100.0,0,0
VANDENHAESEVELDE,Vik,OUD,7,2,2,0,0,1.000,0,0,0,,0,0
VANDENWEYER,Niels,BEV,8,10,9,0,1,0.900,0,0,0,,0,0
VANDEPUTTE,Lennert,GEN,5,1,0,1,0,1.000,0,0,0,,0,0
VANDERLINDEN,Laura,MSG,2,1,0,1,0,1.000,0,0,0,,0,0
VANDERVELDEN,Cazimir,GEN,5,1,0,0,1,0.000,0,1,0,100.0,0,0
VANMASSENHOVE,Stian,MER,8,5,2,2,1,0.800,0,0,0,,0,0
VANRYKEL,Senne,BEV,14,20,13,3,4,0.800,0,13,1,92.9,1,0
VEKEMAN,Ube,ZOT,7,2,0,1,1,0.500,0,0,0,,0,0
VELGHE,Maarten,WIE,5,1,1,0,0,1.000,0,6,0,100.0,0,0
VELTER,Tarben,OOS,12,1,1,0,0,1.000,0,0,0,,0,0
VERBEKE,Benjamin,NAM,2,10,8,1,1,0.900,0,3,0,100.0,0,0
VERBEKEN,Lars,MER,22,26,16,8,2,0.923,1,1,0,100.0,0,0
VERBEKEN,Lars,MER,1,1,0,1,0,1.000,0,0,0,,0,0
VERBELEN,Noor,GRE,3,3,2,1,0,1.000,0,0,0,,0,0
VERBOVEN,Ilian,TBS,4,2,2,0,0,1.000,0,3,0,100.0,0,0
VERDICKT,Cyril,WBA,5,3,2,1,0,1.000,0,0,0,,0,0
VERKEMPINCK,Tim Mahé,NAM,8,22,17,4,1,0.955,1,5,1,83.3,5,0
VERMEIREN,Illiam,GRE,8,20,14,3,3,0.850,1,20,1,95.2,5,0
VERMEIREN,Leon,BRA,4,8,4,1,3,0.625,1,3,0,100.0,1,0
VERMEULEN,Danté,TBS,8,10,9,1,0,1.000,0,9,0,100.0,0,0
VERSCHEURE,Louis,OUD,8,1,1,0,0,1.000,0,0,0,,0,0
VERVAECK,Seppe,WIE,4,12,10,1,1,0.917,0,19,1,95.0,5,0
VYLDERS,Kehssy,MER,2,4,1,1,2,0.500,0,0,0,,0,0
WAEYENBERGHE,Mathis,BRA,5,8,5,2,1,0.875,1,0,0,,0,0
WANTEN,Joppe,HEI,9,3,0,2,1,0.667,0,0,0,,0,0
WATTIEZ,Lucie,BIN,7,5,3,2,0,1.000,0,1,0,100.0,0,0
WENSELEERS,Rune,GEN,11,6,4,2,0,1.000,0,1,0,100.0,0,0
WEYERS,Lucas,BRU,12,24,24,0,0,1.000,2,0,0,,0,0
WILLEM,Ethan,AND,12,6,2,1,3,0.500,0,43,0,100.0,0,0
WYNS,Britt,MER,7,2,1,1,0,1.000,0,0,0,,0,0
ZIDOUNE,Ewen,BRI,5,5,2,2,1,0.800,0,3,0,100.0,0,0
ZIDOUNE,LOAN,BRI,2,1,0,0,1,0.000,0,0,0,,0,0
ZIMMERMAN,John,BRU,4,5,1,4,0,1.000,0,0,0,,0,0
