Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
DIX,James,LDM,0,0,0.00,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0.000,0,0,0,0,0,0,1
EDMONDS,Jordan,LDM,0,0,8.40,3,0,0,0,0,8.1,17,12,10,6,10,3,0,0,43,0.395,0,0,1,0,0,6,8
ERICKSON,Jeff,LLC,0,2,10.50,4,2,0,0,0,7.1,8,14,11,13,6,2,0,1,31,0.258,3,2,0,0,0,9,6
ESCALONA,Giovanni,EXA,0,0,1.17,3,0,1,0,0,6.0,5,1,1,4,5,1,0,0,22,0.227,0,0,0,0,0,5,6
EVANS,Stephen,SHB,0,1,11.90,2,1,0,0,0,10.0,16,20,17,9,13,1,1,1,47,0.340,3,4,0,0,0,7,8
FIGUEREO ALMONTE,Julio Cesar,LDC,0,0,5.65,3,0,0,0,0,8.2,12,9,7,5,9,3,0,0,37,0.324,3,2,1,0,0,8,4
FLAHERTY,Thomas,LDM,4,0,2.96,6,4,0,2,0,23.2,18,12,10,13,29,3,0,1,87,0.207,5,1,0,0,0,19,17
FROMETA,Luis,SHB,0,3,13.82,8,3,0,0,0,12.2,19,35,25,28,11,4,0,2,60,0.317,12,3,0,0,0,6,15
FURST,Matt,LLC,1,2,10.74,5,4,0,0,0,14.1,16,26,22,19,11,5,1,0,61,0.262,7,6,0,0,0,13,17
GITLIN,Max,LDM,2,0,1.40,2,2,0,1,0,10.0,6,2,2,2,14,0,0,0,37,0.162,0,0,0,0,0,8,7
GONZALEZ,Daniel,LBC,1,0,4.20,4,2,0,0,0,11.2,12,9,7,6,11,1,0,1,45,0.267,0,1,0,0,0,10,10
GONZALEZ,Diego,SHB,0,1,11.45,4,2,0,0,0,11.0,18,26,18,12,10,5,0,4,55,0.327,5,5,0,0,0,13,8
GONZALEZ,Jorge Luis,EXA,1,2,4.75,5,2,0,0,0,17.2,24,16,12,10,15,3,2,0,73,0.329,3,2,0,2,1,11,22
GROCOTT,Jordan,SHB,0,0,25.20,1,0,0,0,0,1.2,3,6,6,5,1,1,0,0,8,0.375,5,0,1,0,0,3,1
HALL,Shannon,VET,2,2,9.06,4,4,0,0,0,17.0,30,25,22,9,16,6,2,1,80,0.375,0,4,1,2,0,13,20
HASHIGUCHI,Masa,LDC,8,2,1.87,13,11,0,8,3,71.0,62,32,19,17,91,5,1,0,279,0.222,2,4,0,1,0,60,49
HICHE,Cris,LBC,0,0,2.86,3,0,0,0,0,7.1,7,3,3,5,3,0,0,0,27,0.259,3,0,0,1,0,2,13
HILL,Alfie,LBC,0,2,7.71,6,1,0,0,0,16.1,26,20,18,10,7,3,1,8,77,0.338,1,1,0,1,0,19,20
HORWOOD,Kaden,LLC,1,7,10.66,8,8,0,0,0,21.2,37,52,33,28,12,10,0,1,103,0.359,4,9,1,7,0,17,30
ISHIHARA,Tasuku,LBC,0,0,8.75,2,1,0,0,0,4.0,4,6,5,4,2,1,0,0,16,0.250,0,0,4,0,0,3,7
JAKUTIS,Evaldas,VET,0,0,21.00,1,0,0,0,0,1.0,1,3,3,3,1,0,0,0,4,0.250,0,1,0,0,0,1,1
JANULEVICIUS,Giedrius,VET,0,1,14.48,4,1,0,1,0,9.2,24,22,20,6,3,5,0,3,54,0.444,2,1,1,2,0,10,14
JELLOIAN,Alexander,VET,2,1,2.80,3,3,0,3,0,20.0,17,8,8,6,23,3,1,0,75,0.227,2,2,0,0,0,12,21
JONES,Josh,LLC,0,1,9.73,9,1,0,0,0,13.2,19,24,19,16,9,5,0,1,57,0.333,5,5,1,1,0,13,14
LAU,Tsz Chin,SHB,0,0,0.00,1,0,0,0,0,0.1,0,1,0,1,0,0,0,0,3,0.000,1,0,0,0,0,0,1
LAWN,Spencer,SHB,0,0,0.00,2,0,0,0,0,1.2,1,0,0,0,4,0,0,0,6,0.167,0,0,0,0,0,1,0
LAWSON,Tosh,LDM,1,1,3.18,2,2,0,1,1,11.0,10,9,5,1,5,1,0,0,46,0.217,0,0,0,0,0,14,13
MANOFF,Max,LLC,0,1,14.00,2,1,0,0,0,3.0,7,9,6,1,2,0,0,1,18,0.389,0,2,0,0,0,3,4
MCCARTHY,Jack,LBC,4,0,2.39,6,4,0,1,0,14.2,13,6,5,5,14,5,0,1,55,0.236,2,0,2,0,0,11,15
MESSER,Christopher,LDM,3,0,0.00,4,3,0,1,1,19.0,2,1,0,8,36,0,1,0,59,0.034,0,1,0,0,0,9,11
MILAN,Carlos,VET,0,1,0.00,1,0,0,0,0,0.0,4,7,7,4,0,0,0,0,4,1.000,4,1,1,0,0,0,0
MINFORD,Rich,LDM,4,2,4.03,10,6,0,0,0,33.0,27,19,19,11,47,2,2,1,117,0.231,2,9,0,1,0,30,12
MOLINA,Sebastian,LLC,0,0,0.00,1,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1.000,0,0,0,0,0,0,0
MORAN,Daniel,LBC,1,1,6.59,7,2,0,0,0,17.0,21,22,16,16,13,6,2,1,75,0.280,4,6,2,1,0,14,22
MORAN,Matt,LBC,0,0,21.00,2,0,0,0,0,1.0,4,3,3,0,0,1,0,0,7,0.571,0,1,0,1,0,2,1
MORETA,Domarkis,VET,0,1,11.03,6,2,0,0,0,13.1,21,24,21,18,8,8,0,1,60,0.350,0,5,0,1,0,15,14
MOSIER,Fred,LDM,0,0,3.50,1,0,0,0,0,2.0,3,1,1,2,3,0,0,1,8,0.375,0,0,0,0,0,2,0
NAKAZAWA,Cole,LBC,1,2,8.24,4,3,0,0,0,17.0,30,26,20,13,9,6,0,1,81,0.370,9,5,1,0,0,13,23
NAKAZAWA,Leo,LBC,0,0,63.00,1,0,0,0,0,0.2,5,7,6,2,0,0,0,0,7,0.714,0,0,0,0,0,0,2
NG,Don,LLC,0,2,11.74,7,2,0,0,0,11.1,17,21,19,16,5,4,1,2,50,0.340,5,2,1,2,0,10,16
NOVAS,Yonathan,EXA,0,0,4.34,5,0,0,0,0,9.2,12,12,6,2,6,2,0,0,44,0.273,3,2,0,0,0,13,8
PAPPALARDO,Giovanni,EXA,8,5,4.14,16,13,1,5,3,76.0,82,52,45,31,75,12,4,2,313,0.262,5,5,0,2,0,56,87
PATERSON,Alexander,LLC,0,0,6.00,2,0,0,0,0,2.1,4,3,2,3,2,1,0,0,11,0.364,1,0,0,0,0,1,3
PEREZ PATRICIO,Angel Apolinar,EXA,0,0,3.15,6,0,0,0,0,6.2,8,6,3,2,11,1,0,0,29,0.276,1,3,0,0,0,5,2
PEREZ PATRICIO,Angel Apolinar,LDC,0,0,7.00,1,0,0,0,0,1.0,0,1,1,2,3,0,0,0,3,0.000,0,0,0,0,0,0,0
PRITCHARD,Jono,SHB,0,0,10.50,1,0,0,0,0,2.0,6,3,3,2,0,4,0,0,11,0.545,1,0,0,0,0,3,2
PUIU,Sorin,VET,0,3,10.11,7,3,0,0,0,18.0,28,34,26,22,18,6,1,1,78,0.359,2,10,1,2,0,11,19
QUIXLEY,Harry,LLC,0,4,17.50,12,4,1,0,0,26.0,47,74,65,46,17,8,3,6,133,0.353,7,10,6,1,0,25,30
RANDALL,Kyle,LDC,0,1,2.90,5,1,0,0,0,9.2,6,5,4,3,10,1,0,0,38,0.158,1,2,0,0,0,6,10
RATCLIFF,Jamie,SHB,0,2,12.60,4,2,0,1,0,11.2,16,26,21,18,15,4,0,1,51,0.314,7,2,0,2,0,9,9
RATKEVICIUS,Viktoras,VET,5,4,6.43,11,9,0,4,0,49.0,61,54,45,33,48,9,3,3,214,0.285,5,4,7,2,0,43,47
RODRIGUEZ,Jonathan,LLC,0,4,9.57,9,4,0,1,0,26.1,50,42,36,12,10,9,1,1,135,0.370,0,9,0,1,0,37,26
RUEDA,Mario,EXA,5,2,4.54,8,7,0,3,0,37.0,48,29,24,20,16,9,0,1,153,0.314,5,7,4,0,1,38,41
SARAKOJIS,Tadas,VET,0,0,0.00,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.000,0,0,0,0,0,0,0
SECAREANU,SECA,EXA,0,0,14.00,1,1,0,0,0,1.0,2,2,2,3,1,0,0,0,5,0.400,0,0,1,0,0,1,1
SHINKAWA,Tez,LLC,0,0,4.20,2,0,0,0,0,1.2,1,1,1,1,0,0,0,0,5,0.200,0,2,1,1,0,1,4
SILVA BRAUCCI,Joseph Andres,EXA,2,0,4.74,4,1,0,0,0,10.1,11,9,7,10,7,3,0,1,42,0.262,2,0,0,1,0,8,15
SIMMONS,Nathan,LBC,1,1,8.22,6,1,0,0,0,15.1,21,20,18,15,22,3,0,0,66,0.318,6,5,1,3,0,9,12
SIRGEDAS,Matas,VET,0,1,2.33,1,1,0,1,0,6.0,5,4,2,6,4,0,0,0,24,0.208,0,1,0,0,0,8,5
SPORLEDER,Benjamin,LLC,0,0,29.40,2,0,0,0,0,1.2,2,7,7,5,0,0,0,0,6,0.333,4,0,0,0,0,2,2
SPROULE,Sam,LDM,0,0,14.00,2,0,0,0,0,1.0,1,2,2,2,0,0,0,0,4,0.250,0,1,0,0,0,2,1
STEPONENAS,Aurimas,VET,0,0,9.33,1,0,0,0,0,3.0,5,4,4,4,1,2,0,0,14,0.357,1,0,0,0,0,4,4
TAMOSIUNAS,Darius,VET,0,1,33.00,2,1,0,0,0,2.1,7,12,11,4,2,1,0,1,13,0.538,3,1,0,1,0,2,3
TAMOSIUNAS,Nerius,VET,0,0,5.60,3,0,0,0,0,5.0,6,4,4,4,0,1,0,0,19,0.316,1,0,0,2,0,0,14
TAYLOR,Josh,SHB,0,3,24.18,6,3,0,1,0,11.0,28,41,38,23,8,9,1,0,63,0.444,12,8,0,0,0,15,7
TRINKUNAS,Deivydas,VET,0,2,11.53,7,2,0,1,0,17.0,28,37,28,16,20,6,2,0,85,0.329,10,5,2,1,0,13,15
VILLANUEVA,Johan,LDC,3,2,5.68,8,6,0,1,0,28.1,30,28,23,24,29,6,0,1,112,0.268,7,7,0,0,1,30,17
VOM SCHEIDT,Mitchell,LDM,7,0,4.24,8,7,0,1,0,36.1,34,27,22,23,38,6,0,1,138,0.246,8,5,0,0,1,36,28
WILSON,Rhys,LDC,2,0,1.00,3,2,0,0,0,7.0,5,2,1,1,9,0,0,0,29,0.172,0,2,0,1,0,4,8
WU,Jun,LLC,0,0,0.00,1,0,0,0,0,0.1,0,0,0,1,0,0,0,0,1,0.000,0,2,0,0,0,0,1
ZICKUS,Eimantas,VET,1,0,2.80,1,1,0,0,0,5.0,5,2,2,2,5,0,0,0,19,0.263,0,0,0,0,0,4,5
