Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
JUNGBLUTH,Aki,GRE,2,3,2,0,1,0.667,0,0,0,,0,0
KISS,Sara,HOB,1,2,0,2,0,1.000,0,0,0,,0,0
LAFORGE,Emeline,AND,1,7,6,0,1,0.857,0,6,0,100.0,3,0
LAFORGE,Emeline,AND,2,5,4,0,1,0.800,1,18,0,100.0,0,0
LATHOUDERS,Lynn,ANT,2,11,6,5,0,1.000,0,3,2,60.0,4,0
LAURENT,Stéphanie,AND,2,7,6,0,1,0.857,0,0,0,,0,0
LAURENT,Stéphanie,AND,2,5,4,0,1,0.800,1,0,0,,0,0
LEADSFORD,Violet,CHI,1,1,0,1,0,1.000,0,0,0,,0,0
LECOCQ,Emma,LIE,2,7,4,2,1,0.857,0,0,0,,0,0
LECOMPTE,Sophie,AND,2,1,0,0,1,0.000,0,0,0,,0,0
LECOMPTE,Sophie,AND,1,2,1,0,1,0.500,0,0,0,,0,0
LEEN,Gaelle,AND,6,10,6,4,0,1.000,0,1,0,100.0,0,0
LEEN,Gaelle,AND,4,5,4,1,0,1.000,1,6,0,100.0,0,0
LEFRANC,Mélissa,BRI,2,6,6,0,0,1.000,0,0,0,,0,0
LIEVENS,Paulien,TBS,1,2,1,0,1,0.500,0,2,0,100.0,5,0
LINTOS,Claire,MSG,2,7,5,2,0,1.000,0,0,0,,0,0
LYBEER,Adelien,ZOT,4,18,10,3,5,0.722,0,0,0,,0,0
MALAISSE,Jennifer,AND,1,2,1,0,1,0.500,0,0,0,,0,0
MOERENHOUT,Mieke,GRE,2,14,11,2,1,0.929,0,4,0,100.0,3,0
MOORS,Emma,ZOT,2,6,3,2,1,0.833,0,3,0,100.0,1,0
MÜNTEN,Anaëlle,AND,2,6,4,2,0,1.000,1,10,0,100.0,4,0
MÜNTEN,Anaëlle,AND,3,17,7,9,1,0.941,0,12,4,75.0,8,0
MÜNTEN,Kloée,AND,7,3,2,1,0,1.000,0,0,0,,0,0
MÜNTEN,Kloée,AND,4,1,1,0,0,1.000,0,0,0,,0,0
NINITTE,Claire,MSG,1,4,1,3,0,1.000,0,0,0,,0,0
PAUWELS,Hanne,TBS,2,9,7,0,2,0.778,0,10,0,100.0,4,0
PEETERS,Steffi,TBS,2,6,5,0,1,0.833,0,0,0,,0,0
PIETERS,Anouk,ZOT,4,25,21,2,2,0.920,0,19,0,100.0,10,0
PLETTINX,Lisa,MER,5,15,11,3,1,0.933,0,0,0,,0,0
POCHET,Elisa,MSG,1,1,0,1,0,1.000,0,0,0,,0,0
PULETTO,Melina,BRI,4,5,4,0,1,0.800,0,0,0,,0,0
RENARD,Patricia,LIE,1,1,0,1,0,1.000,0,0,0,,0,0
ROBBERECHTS,Janne,MER,5,11,5,5,1,0.909,0,0,0,,0,0
SAVONA,Rosa,LIE,2,4,1,2,1,0.750,0,3,0,100.0,0,0
SCHECHTER,Valentina,CHI,2,11,11,0,0,1.000,0,0,0,,0,0
SIERENS,Kyra,MER,2,15,13,2,0,1.000,0,9,2,81.8,0,0
SMET,Sofie,HOB,2,8,3,5,0,1.000,0,0,0,,0,0
SMETS,Inez,ANT,2,10,7,1,2,0.800,0,0,0,,0,0
SPEYBROUCK,Katja,MER,2,3,3,0,0,1.000,0,0,0,,0,0
SPITALI,Gaelle,LIE,1,2,1,1,0,1.000,0,2,0,100.0,1,0
STAELENS,Bieke,WIE,1,8,7,0,1,0.875,0,0,0,,0,0
STAS,Charlotte,LIE,1,5,2,2,1,0.800,0,0,0,,0,0
STEENS,Morgan,BRI,6,2,1,1,0,1.000,0,1,0,100.0,0,0
STEENSSENS,Ashley,GRE,3,14,11,0,3,0.786,1,0,0,,0,0
STREVELER,Elena,AND,4,9,3,2,4,0.556,0,0,0,,0,0
STROOBANT,Leen,ANT,2,3,2,1,0,1.000,0,5,1,83.3,2,0
TERRIJN,Zuna,GRE,3,4,2,2,0,1.000,0,0,0,,0,0
VAN ACKER,Raf,WIE,1,1,1,0,0,1.000,0,0,0,,0,0
VAN BELLINGHEN,Camille,ZOT,3,11,9,0,2,0.818,0,7,0,100.0,0,0
VAN COILLIE,Clara,MSG,2,6,5,1,0,1.000,0,15,0,100.0,1,0
VAN DE POEL,Karolien,TBS,2,3,1,0,2,0.333,0,0,0,,0,0
VAN DE VIJVER,Caro,CHI,3,26,25,1,0,1.000,0,3,1,75.0,1,0
VAN DEN BOSSCHE,Debra,ZOT,4,9,3,6,0,1.000,0,0,0,,0,0
VAN DEN BRANDE,Tess,TBS,2,2,2,0,0,1.000,0,0,0,,0,0
VAN DEN BUSSCHE,Karen,ZOT,7,18,6,10,2,0.889,0,23,0,100.0,0,0
VAN DER WEEHE,Amber,TBS,4,2,2,0,0,1.000,0,1,0,100.0,0,0
VAN DEUN,Sarah,TBS,2,6,4,2,0,1.000,0,0,0,,0,0
VAN DONINCK,Michelle,TBS,2,2,1,0,1,0.500,0,0,0,,0,0
VAN DYCK,Anouck,CHI,4,3,3,0,0,1.000,0,0,0,,0,0
VAN ECCELPOEL,Floor,TBS,1,1,1,0,0,1.000,0,0,0,,0,0
VAN HERCK,Sofie,GRE,3,7,3,2,2,0.714,0,0,0,,0,0
VAN LINDEN,Lena,CHI,4,23,20,3,0,1.000,1,3,0,100.0,0,0
VAN OPDORP,Lynn,HOB,1,2,0,1,1,0.500,0,0,0,,0,0
VANDEBROEK,Anne,BRI,3,1,1,0,0,1.000,0,0,0,,0,0
VANDEN EYNDE,Louise,BRI,3,2,2,0,0,1.000,0,35,0,100.0,0,0
VANDENABEELE,Elise,WIE,2,2,0,0,2,0.000,0,0,0,,0,0
VANHAECKE,Justine,WIE,5,12,3,7,2,0.833,1,0,0,,0,0
VANHOORNEWEDER,Morgane,BRI,5,8,4,3,1,0.875,0,0,0,,0,0
VERELST,Olivia,MSG,3,2,2,0,0,1.000,0,0,0,,0,0
VERHAEGEN,Arvid,CHI,3,5,3,2,0,1.000,0,0,0,,0,0
VERSCHUEREN,Jitske,TBS,2,5,3,1,1,0.800,0,19,0,100.0,1,0
VERSCHUEREN,Jolisa,WIE,1,4,2,0,2,0.500,0,0,0,,0,0
VIERBERGEN,Lieke,ANT,2,9,4,5,0,1.000,0,0,0,,0,0
VROMAN,Ella,WIE,1,1,0,0,1,0.000,0,0,0,,0,0
ZAOUDI,Kalissa,MER,2,1,0,1,0,1.000,0,0,0,,0,0
