Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
CHARALAMBOUS,Bradley,HTF,6,2,1,0,0,0,2,1,0.167,0.167,0.375,0.542,2,0,4,0,0,0,0,0
CHIRA,Angel,LBC,60,12,17,6,0,1,13,26,0.283,0.433,0.449,0.882,16,2,21,1,0,0,1,0
CLARK,Phil,HTF,43,13,13,3,0,3,17,25,0.302,0.581,0.392,0.973,7,0,4,1,1,0,7,0
CLAYTON,Will,LBC,35,4,5,1,1,0,4,8,0.143,0.229,0.189,0.418,1,1,10,1,0,0,2,0
COOK,Derrick,LDM,1,0,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
CORNISH,Andy,HTF,4,0,1,0,0,0,0,1,0.250,0.250,0.400,0.650,1,0,1,0,0,0,0,0
CRAMMAN,Jonathon,LDM,51,14,14,1,0,0,10,15,0.275,0.294,0.471,0.765,17,2,5,0,0,0,2,0
CRESSWELL,Mike,HTF,46,14,17,3,0,1,8,23,0.370,0.500,0.508,1.008,10,3,10,0,0,0,13,0
DAVIS,Will,HTF,40,6,11,1,0,0,6,12,0.275,0.300,0.396,0.696,7,1,14,0,0,0,3,0
DE SOUSE,Gilberto,EXA,1,1,1,0,0,0,2,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,1,0
DEACON,Alex,LLC,47,13,12,3,1,1,10,20,0.255,0.426,0.407,0.833,10,2,11,2,0,0,4,0
DEACON,Chris,LLC,8,1,1,0,0,0,0,1,0.125,0.125,0.222,0.347,1,0,2,0,0,0,0,0
DEAN,Louis,LBC,53,3,6,0,0,0,3,6,0.113,0.113,0.203,0.316,6,0,24,0,0,0,2,0
DEERING,Ian,LDC,57,14,20,3,0,1,19,26,0.351,0.456,0.472,0.928,11,3,10,0,1,0,0,1
DEL ZOPPO,Grant,LDM,16,1,5,1,0,0,6,6,0.313,0.375,0.350,0.725,1,1,3,0,2,0,0,0
DEMETRIS,Alex,LLC,6,0,0,0,0,0,0,0,0.000,0.000,0.143,0.143,1,0,1,0,0,0,0,0
DEMETRIS,Nicolas,LLC,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,1,0,0,0,0,1
DEMETRIS,Tim,LLC,3,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,2,0,1,0,0,2,0
DIAZ,Juan,EXA,88,41,34,8,1,0,7,44,0.386,0.500,0.546,1.046,25,6,7,1,0,0,30,0
DIX,James,LDM,57,27,26,4,0,1,22,33,0.456,0.579,0.617,1.196,15,9,9,0,0,0,3,0
EDMONDS,Jordan,LDM,89,39,31,10,0,2,31,47,0.348,0.528,0.464,0.992,13,8,12,1,2,0,13,0
ESCALONA,Giovanni,EXA,87,27,33,1,1,3,33,45,0.379,0.517,0.500,1.017,21,2,7,0,2,0,11,1
ETTORRE,Franchesco,LDM,3,1,0,0,0,0,0,0,0.000,0.000,0.400,0.400,1,1,1,0,0,0,0,0
FIGUEREO ALMONTE,Julio Cesar,LDC,78,30,37,9,0,6,41,64,0.474,0.821,0.540,1.361,13,4,1,0,5,0,4,0
FLAHERTY,Thomas,LDM,19,4,6,1,0,0,4,7,0.316,0.368,0.381,0.749,1,1,2,1,0,0,2,0
FULFORD,Andrew,HTF,6,0,0,0,0,0,0,0,0.000,0.000,0.143,0.143,1,0,3,0,0,0,0,0
FURST,Matthew,LLC,33,9,9,0,0,0,7,9,0.273,0.273,0.405,0.678,8,0,7,0,1,0,9,0
GARCIA RAMIREZ,Rafael Jose,LDC,8,4,4,2,0,1,1,9,0.500,1.125,0.600,1.725,2,0,0,0,0,0,0,0
GILMAN,Adam,LDC,6,0,1,0,0,0,1,1,0.167,0.167,0.286,0.453,1,0,1,1,0,0,1,0
GONCALVES,Luis,EXA,40,14,18,1,0,0,8,19,0.450,0.475,0.569,1.044,10,1,5,0,0,0,9,0
GONZALEZ,Daniel,LBC,80,17,29,5,0,3,15,43,0.363,0.538,0.463,1.001,14,1,31,0,0,0,15,0
HAND,Luke,LBC,22,3,3,0,1,0,1,5,0.136,0.227,0.174,0.401,1,0,10,1,0,0,0,0
HARFIELD,Travis,LLC,63,17,26,3,0,0,10,29,0.413,0.460,0.449,0.909,4,1,6,0,1,0,13,1
HASHIGUCHI,Masa,LDC,44,19,13,2,0,0,11,15,0.295,0.341,0.492,0.833,14,3,8,0,0,0,7,0
HENDRICKSON,Django,LLC,5,0,1,0,0,0,2,1,0.200,0.200,0.200,0.400,0,0,0,0,0,0,0,0
HICHE,Cris,HTF,14,2,4,2,0,1,8,9,0.286,0.643,0.353,0.996,1,1,3,0,1,0,0,0
HILL,Alfie,LLC,46,8,7,0,0,0,10,7,0.152,0.152,0.339,0.491,9,4,20,0,0,0,0,0
HOBBS,Duane,HTF,12,1,2,1,0,0,0,3,0.167,0.250,0.231,0.481,1,0,4,0,0,0,1,0
HORWOOD,Kaden,LLC,27,2,6,1,0,0,3,7,0.222,0.259,0.382,0.641,7,0,7,1,0,0,0,0
HURTADO,Ambiorix,EXA,94,21,34,4,0,3,27,47,0.362,0.500,0.430,0.930,9,3,12,1,1,0,14,0
ICHIGE,Yasu,HTF,3,0,0,0,0,0,0,0,0.000,0.000,0.400,0.400,1,1,2,0,0,0,0,0
JON,Carter,LLC,21,3,5,1,0,0,1,6,0.238,0.286,0.304,0.590,1,1,1,1,0,0,0,0
JONES,Josh,LLC,56,4,10,0,0,0,3,10,0.179,0.179,0.303,0.482,7,3,28,0,0,0,0,1
KOLAJA,Jonas,LLC,1,1,1,1,0,0,0,2,1.000,2.000,1.000,3.000,0,2,0,0,0,0,1,0
LAVENDER,Antony,HTF,41,8,13,3,1,0,11,18,0.317,0.439,0.378,0.817,3,1,8,1,0,0,9,0
LEWIS,Nathan,LLC,14,4,5,0,0,2,10,11,0.357,0.786,0.500,1.286,5,0,1,0,1,0,4,0
LORENZO,Arley,EXA,63,25,21,5,0,0,14,26,0.333,0.413,0.471,0.884,18,2,9,0,4,2,15,0
MADDOX,Grant,LDC,35,13,10,4,0,0,9,14,0.286,0.400,0.381,0.781,5,1,4,0,1,1,4,0
MANNING,Lee,HTF,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MANOFF,Max,LLC,41,11,10,1,0,0,6,11,0.244,0.268,0.418,0.686,9,4,15,0,1,1,10,0
MARTINEZ,Franklin,EXA,77,24,30,5,0,4,25,47,0.390,0.610,0.525,1.135,13,10,10,0,1,0,12,0
MARUYAMA,Tomoya,LLC,32,2,6,0,0,0,2,6,0.188,0.188,0.316,0.504,5,1,16,0,0,0,2,0
MAYHEW,Drew,HTF,2,0,1,1,0,0,0,2,0.500,1.000,0.750,1.750,2,0,1,0,0,0,3,0
MCCARTHY,Jack,LBC,49,19,26,9,2,3,14,48,0.531,0.980,0.617,1.597,10,1,11,0,0,0,2,0
MEDINA,Gilberto,HTF,8,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,0,0,0,0,0
MINFORD,Richard,LDM,12,5,8,1,0,2,8,15,0.667,1.250,0.615,1.865,0,0,0,0,1,0,1,0
MOLINA,Sebastian,LBC,5,0,2,0,0,0,0,2,0.400,0.400,0.400,0.800,0,0,0,1,0,0,0,0
MORAN,Daniel,LBC,61,3,14,1,0,0,8,15,0.230,0.246,0.294,0.540,5,1,15,2,1,0,0,0
MORAN,Matt,LBC,75,24,24,4,0,1,18,31,0.320,0.413,0.464,0.877,16,5,12,3,1,0,4,0
MORETA,Domarkis,EXA,38,8,10,0,0,0,4,10,0.263,0.263,0.300,0.563,2,0,10,0,0,0,8,1
MORRIS,Ben,LBC,65,15,20,1,0,0,13,21,0.308,0.323,0.458,0.781,17,1,6,0,0,0,12,0
MOSIER,Fred,LDM,3,3,3,0,0,0,0,3,1.000,1.000,1.000,2.000,0,0,0,0,0,0,1,0
NAKAZAWA,Cole,LBC,76,22,28,9,1,0,15,39,0.368,0.513,0.484,0.997,17,0,6,0,0,0,9,0
NEYHUS,George,LDM,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
O'BRIEN,Jack,HTF,22,3,2,1,0,0,2,3,0.091,0.136,0.167,0.303,1,1,14,0,0,0,2,0
OPPOLD,Val,LLC,18,7,4,1,0,0,0,5,0.222,0.278,0.391,0.669,5,0,3,0,0,0,3,0
PAINTER,Andrew,LBC,22,3,4,0,0,0,5,4,0.182,0.182,0.387,0.569,8,0,8,1,1,0,1,0
PATERSON,Alexander,LLC,35,5,8,0,0,0,5,8,0.229,0.229,0.386,0.615,8,1,12,2,0,0,2,0
PEARCE,Aidan,LDM,56,22,20,7,0,0,10,27,0.357,0.482,0.486,0.968,6,8,7,0,0,1,5,0
PEREZ,Franklin,EXA,7,1,1,0,0,0,3,1,0.143,0.143,0.250,0.393,0,1,3,0,0,0,0,0
PESTANA,Jesus,EXA,53,15,12,1,0,1,6,16,0.226,0.302,0.359,0.661,10,1,9,0,0,0,14,0
PESTANA,Marco,EXA,46,10,15,0,0,1,5,18,0.326,0.391,0.407,0.798,7,0,3,0,1,0,3,0
POWER,Brendan,LDM,58,23,21,5,0,0,21,26,0.362,0.448,0.513,0.961,11,9,4,0,2,0,6,1
PUREWAL,Kyle,HTF,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
QUANTRILL,Ren,LBC,36,11,7,1,0,0,4,8,0.194,0.222,0.383,0.605,9,2,7,0,0,0,5,0
QUIXLEY,Harry,LLC,47,12,9,2,0,0,5,11,0.191,0.234,0.309,0.543,6,2,16,0,0,1,3,0
RAJAH,Kai,HTF,17,1,2,0,0,0,0,2,0.118,0.118,0.250,0.368,2,1,12,0,0,0,0,0
RAMEY,Luis,EXA,16,2,4,0,0,0,0,4,0.250,0.250,0.333,0.583,2,0,6,0,0,0,1,0
RANDALL,Kyle,LDC,85,27,29,7,0,2,27,42,0.341,0.494,0.472,0.966,13,8,12,2,0,0,8,0
RODRIGUES,Eduardo,EXA,5,1,0,0,0,0,0,0,0.000,0.000,0.286,0.286,1,1,1,0,0,0,0,0
RODRIGUEZ,Jonathan,LLC,14,3,8,3,0,1,3,14,0.571,1.000,0.600,1.600,1,0,2,0,0,0,2,0
RODRIGUEZ,Miguel,LBC,30,9,9,0,0,0,5,9,0.300,0.300,0.462,0.762,8,1,5,0,0,0,5,0
SHEPPARD,Gordon,LDC,47,14,11,0,0,0,9,11,0.234,0.234,0.400,0.634,7,6,7,1,0,0,0,0
SIMMONS,Nathan,LLC,65,12,10,3,0,1,7,16,0.154,0.246,0.313,0.559,13,2,26,0,0,0,12,0
SOBUE,Amane,HTF,27,3,11,3,0,0,9,14,0.407,0.519,0.467,0.986,3,0,4,0,0,0,4,1
SOLLECITO,Matteo,LDM,6,4,2,2,0,0,1,4,0.333,0.667,0.500,1.167,1,1,2,0,0,0,1,0
SPENCER,Andrew,LDM,3,1,0,0,0,0,1,0,0.000,0.000,0.250,0.250,1,0,1,0,0,0,0,0
SPROULE,Sam,LDM,60,17,18,1,0,0,15,19,0.300,0.317,0.411,0.728,7,5,6,0,1,0,2,0
STAMBAUGH,Dillon Patrick,LDC,30,5,8,1,0,0,4,9,0.267,0.300,0.333,0.633,3,0,4,0,0,1,0,0
STROMAN,Zachary,LDM,84,31,31,10,1,6,40,61,0.369,0.726,0.517,1.243,25,5,13,1,4,0,5,0
SULLIVAN,Tom,LBC,29,3,3,0,0,0,1,3,0.103,0.103,0.235,0.338,5,0,20,0,0,0,4,0
TORCATO,Rene,HTF,36,10,14,2,0,0,8,16,0.389,0.444,0.488,0.932,4,3,2,0,0,0,0,0
TRABUCCO,Alessandro,EXA,52,21,20,5,0,1,15,28,0.385,0.538,0.571,1.109,20,4,15,0,1,0,21,0
TRASK,Amy,HTF,6,1,0,0,0,0,0,0,0.000,0.000,0.250,0.250,2,0,3,0,0,0,0,0
VALENCIA,Miguel,EXA,2,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
VASQUEZ,Moises,EXA,68,11,25,1,1,0,16,28,0.368,0.412,0.389,0.801,3,0,11,1,1,0,6,0
VERNON,Jessica,HTF,13,0,0,0,0,0,0,0,0.000,0.000,0.188,0.188,3,0,12,0,0,0,1,0
VILLANUEVA,Johan,LDC,45,12,8,3,1,1,7,16,0.178,0.356,0.302,0.658,7,1,22,0,0,0,8,0
VINALL,Callum,LDM,34,12,9,1,1,0,3,12,0.265,0.353,0.405,0.758,6,2,6,1,0,0,7,0
VOM SCHEIDT,Mitchell,LDM,3,1,0,0,0,0,0,0,0.000,0.000,0.250,0.250,0,1,1,0,0,0,0,0
WAMPLER,Louis,LDC,85,46,32,3,2,0,20,39,0.376,0.459,0.547,1.006,30,2,10,0,0,0,29,1
WHITTINGHAM,Connor,LBC,28,5,2,1,0,0,2,3,0.071,0.107,0.278,0.385,7,1,18,0,0,0,3,0
WIEDMANN,Pete,LDC,76,22,21,1,0,0,14,22,0.276,0.289,0.394,0.683,16,0,14,0,2,1,16,0
WILLIS,Grace,HTF,6,1,0,0,0,0,0,0,0.000,0.000,0.250,0.250,2,0,2,0,0,0,0,1
WILSON,Rhys,LDC,46,17,10,0,0,0,16,10,0.217,0.217,0.409,0.626,16,1,6,0,3,0,6,0
YOSHIOKA,Drake,LDM,83,50,37,15,1,1,29,57,0.446,0.687,0.627,1.314,23,19,7,0,1,0,25,0
ZUCKER,Will,HTF,43,21,15,4,1,2,8,27,0.349,0.628,0.491,1.119,11,1,4,0,0,0,15,1
