Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
SYNIAWSKY,Sam,BEV,31,82,39,34,9,0.890,2,0,0,,0,0
THOMPSON,Laura,MER,21,35,11,23,1,0.971,1,0,0,,0,0
UYTENDAAL,Lizzy,GEN,21,49,12,32,5,0.898,3,0,0,,0,0
VAN DEN BRANDE,Joren,HOB,11,2,0,0,2,0.000,0,0,0,,0,0
VAN DEN BRANDE,Lynn,HOB,44,22,12,9,1,0.955,0,0,0,,0,0
VAN DER LINDEN,Marion,MSG,28,13,10,3,0,1.000,1,0,0,,0,0
VAN DOREN,Tine,MER,14,7,6,0,1,0.857,0,0,0,,0,0
VAN DROOGENBROECK,Maya,MER,31,122,46,69,7,0.943,7,0,0,,0,0
VAN GESTEL,Clara,MSG,29,48,28,16,4,0.917,3,0,0,,0,0
VAN NUFFEL,Tina,ANT,28,107,45,51,11,0.897,6,3,0,100.0,0,0
VAN POUCKE,Kato,GEN,38,106,96,5,5,0.953,2,0,0,,0,0
VANDEPUTTE,Lisa,GEN,3,3,1,2,0,1.000,1,0,0,,0,0
VANDERAA,Mathilde,MSG,28,30,19,7,4,0.867,0,0,0,,0,0
VANSEVENANT,Sarah,GEN,13,28,11,11,6,0.786,0,0,0,,0,0
VEEKENS,Anneleen,BEV,16,20,12,7,1,0.950,0,0,0,,0,0
VERHULST,Joyce,GEN,49,116,39,58,19,0.836,2,27,0,100.0,2,0
VERMEERSCH,Hanne,GEN,8,19,8,8,3,0.842,0,0,0,,0,0
WILLEKENS,Annelies,GEN,32,96,58,23,15,0.844,4,56,6,90.3,6,1
WOUTERS,Jana,ANT,61,65,28,29,8,0.877,1,2,0,100.0,0,0
