Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
GOHM,Pascal,FC,19,20,9,8,3,0.850,1,0,0,,0,0
GOHM,Sebastian,FC,13,38,33,2,3,0.921,0,22,0,100.0,3,0
GOLUBIEWSKI,Dominick,DI,17,63,24,36,3,0.952,4,0,0,,0,0
GRUBER,Andre,AA,22,199,186,9,4,0.980,7,7,2,77.8,1,0
GRUBER,Martin,AA,24,55,25,27,3,0.945,5,0,0,,0,0
GRUBER,Tim,BB,13,21,13,2,6,0.714,0,0,0,,0,0
GVRYTISHVILI,Georgii,GH,43,41,25,16,0,1.000,0,1,1,50.0,0,0
HACKL,Mo,VM,37,121,61,52,8,0.934,8,2,0,100.0,1,0
HACKL,Sammy,VM,44,145,96,41,8,0.945,2,10,5,66.7,1,0
HANSON,Sören,FC,19,55,43,10,2,0.964,3,4,0,100.0,0,0
HARRER,Max,HB,3,5,2,2,1,0.800,0,1,0,100.0,0,0
HEINZLE,Levin,FC,28,68,20,38,10,0.853,3,0,0,,0,0
HILLIARD,Alex,VM,31,142,53,74,15,0.894,11,0,0,,0,0
HILLIARD,JT,VM,3,1,1,0,0,1.000,0,0,0,,0,0
HIRNSCHAL,Fabian,VW,30,138,48,77,13,0.906,14,0,0,,0,0
HIROHATA,Rui,VW,22,96,81,8,7,0.927,1,5,3,62.5,1,0
HOGUE,Tyler,FC,25,40,21,14,5,0.875,1,0,0,,0,0
HOLZINGER,Raphael,AA,5,1,0,0,1,0.000,0,0,0,,0,0
HOSCHER,Christoph,VW,27,155,132,21,2,0.987,5,7,2,77.8,2,0
HUSTY,Benjamin,VW,2,5,2,3,0,1.000,0,0,0,,0,0
INMANN,Lukas,VW,10,7,2,3,2,0.714,0,2,0,100.0,0,0
JENSEN,James,AA,44,89,39,47,3,0.966,10,2,0,100.0,0,0
JOHNSON,Zachary,FC,21,70,22,43,5,0.929,6,1,0,100.0,0,0
JÄGER,Marcel,DI,20,72,35,31,6,0.917,4,0,0,,0,0
JÄGER,Michael,DI,39,147,118,25,4,0.973,1,15,6,71.4,4,0
KAWANISHI,Dan,VW,15,43,21,19,3,0.930,6,0,0,,0,0
KAWCZYNSKI,Florian,DD,6,3,0,3,0,1.000,0,0,0,,0,0
KIEFER,Tobias,GH,37,75,25,44,6,0.920,8,2,1,66.7,0,0
KIENBERGER,Alexander,DD,27,43,27,9,7,0.837,4,1,0,100.0,0,0
KOLLER,Michael,GH,28,17,12,5,0,1.000,1,0,0,,0,0
KONSTAT KORZENNY,Enrique,VW,4,1,1,0,0,1.000,0,0,0,,0,0
KRESKA,Elias,DD,5,6,6,0,0,1.000,0,1,0,100.0,1,0
KRESKA,Jonas,DD,21,26,10,14,2,0.923,2,0,0,,0,0
KÜNG,Patrick,HB,8,5,3,0,2,0.600,0,0,0,,0,0
LA GRECA,Viktor Manuel,BB,15,27,19,6,2,0.926,2,3,0,100.0,1,0
LAHSNIG,Felix,GH,27,74,34,38,2,0.973,6,0,0,,0,0
LAMBAUER,Alexander,DI,1,7,2,4,1,0.857,1,0,0,,0,0
LANSCHÜTZER,Lucas,FC,13,9,6,3,0,1.000,1,0,0,,0,0
LASTINGER,Andreas,AA,32,197,166,19,12,0.939,7,21,5,80.8,2,0
LAZAR,Jakob,VW,24,44,41,0,3,0.932,1,0,0,,0,0
LETOUZÉ,Didi,VM,17,103,95,7,1,0.990,9,0,0,,0,0
LETOUZÉ,Thierry,VM,16,18,5,11,2,0.889,0,0,0,,0,0
LIBISELLER,Martin,AA,25,90,31,50,9,0.900,6,0,0,,0,0
LUDEMAN,Brett,GH,18,13,5,6,2,0.846,0,1,0,100.0,0,0
LUTTER,Matthias,HB,5,1,0,1,0,1.000,0,1,1,50.0,1,0
LÖFFLER,Dominik,VM,28,39,29,6,4,0.897,1,0,0,,0,0
MAIER,Karlheinz,FC,5,17,16,1,0,1.000,0,0,0,,0,0
MAIER,Levin,HB,19,20,7,9,4,0.800,2,0,0,,0,0
MANY,Amin,VW,5,4,4,0,0,1.000,0,0,0,,0,0
MATHES,Stephan,BB,4,1,1,0,0,1.000,0,1,0,100.0,0,0
MAYR,Raphael,AA,40,42,38,3,1,0.976,0,0,0,,0,0
MCGARRY,Eoghan,DD,50,77,67,8,2,0.974,1,3,0,100.0,0,0
MOON,Levi,BB,16,24,24,0,0,1.000,2,14,0,100.0,0,0
MOOSBRUGGER,Hannes,HB,4,2,2,0,0,1.000,0,0,0,,0,0
MÄHR,Nicolas,FC,11,18,8,8,2,0.889,1,0,0,,0,0
MÄSER,Luca,HB,19,69,59,5,5,0.928,1,14,1,93.3,2,0
MÄSER,Yanik,HB,26,103,46,45,12,0.883,9,1,0,100.0,1,0
NAHMENS,Will,VM,24,12,4,6,2,0.833,0,0,0,,0,0
NAKAMURA,Yodai,HB,24,99,94,4,1,0.990,4,16,2,88.9,2,0
NENNING,Julian,FC,27,159,111,36,12,0.925,3,29,6,82.9,3,0
NIEDERL,Nicolas,BB,17,33,23,5,5,0.848,1,41,1,97.6,5,0
NIEL,Elias,DI,9,37,18,19,0,1.000,2,0,0,,0,0
NOREK,Lukas,BB,5,15,12,2,1,0.933,0,10,0,100.0,0,0
NÖBL,Leon,HB,19,54,52,1,1,0.981,5,0,0,,0,0
OBED,Ferdinand,DD,35,38,36,1,1,0.974,0,0,0,,0,0
OBERMAYER,Sascha,GH,26,42,38,4,0,1.000,1,0,0,,0,0
ORTIZ,Jose Alejandro,GH,4,6,4,0,2,0.667,0,0,0,,0,0
PERNET,Oliver,GH,10,3,1,2,0,1.000,0,0,0,,0,0
PFISTER,Jochen,DI,27,28,26,1,1,0.964,1,1,0,100.0,0,0
PICHLER,Kirian,HB,38,41,31,9,1,0.976,1,6,0,100.0,0,0
PICHLER,Lukas,DI,12,109,100,7,2,0.982,0,13,2,86.7,3,0
PLAGG,Simon,DI,30,110,31,67,12,0.891,7,0,0,,0,0
PUTZE,Alexander,BB,1,1,1,0,0,1.000,0,0,0,,0,0
QUIRANTES GARCIA,Adrian,BB,5,18,15,2,1,0.944,2,0,0,,0,0
QUIRANTES GARCIA,Arian Orlando,BB,3,3,1,1,1,0.667,0,0,0,,0,0
RANDAZZO,Joey,DD,24,103,62,32,9,0.913,2,2,1,66.7,0,0
REIFMÜLLER,Richard,AA,20,44,35,7,2,0.955,0,8,0,100.0,4,0
RESEL,Alexander,VW,21,91,85,4,2,0.978,6,0,0,,0,0
REYES,Peter,VW,18,24,15,6,3,0.875,0,0,0,,0,0
REYNOSO DE LEON,Domingo Osvaldo,BB,5,7,2,5,0,1.000,0,0,0,,0,0
RHOMBERG,Lukas,FC,7,20,8,6,6,0.700,0,0,0,,0,0
RIGELE,Lukas,VM,7,11,10,1,0,1.000,0,0,0,,0,0
RITTER,Pierre,FC,25,31,27,2,2,0.935,0,0,0,,0,0
ROSENTHAL,Josef,DD,9,13,10,2,1,0.923,0,0,0,,0,0
RUPP,Ryan,DI,15,12,4,7,1,0.917,1,1,1,50.0,0,0
SAKANASHI,Hiro,VW,18,28,24,4,0,1.000,1,2,1,66.7,1,0
SALZMANN,Benni,VM,30,131,66,60,5,0.962,10,0,0,,0,0
SALZMANN,Michael,DI,27,203,189,13,1,0.995,9,0,0,,1,0
SCHADLER,Nico,VM,22,33,10,21,2,0.939,0,0,2,0.0,0,0
SCHAFFER,Jakob,GH,4,5,4,1,0,1.000,0,3,0,100.0,0,0
SCHEIBER,Felix,BB,21,39,34,3,2,0.949,1,0,0,,0,0
SCHEICHER,Moritz,DD,55,151,45,93,13,0.914,11,0,0,,0,0
SCHERMER,Tobi,VM,31,85,81,1,3,0.965,0,0,0,,0,0
SCHILLER,Alexander,GH,28,33,27,2,4,0.879,0,0,0,,0,0
SCHMIDT,Marco,AA,3,4,4,0,0,1.000,0,0,0,,0,0
SCHNEIDER,Michael,VW,4,2,0,2,0,1.000,0,0,0,,0,0
SCHNEIDER,Thomas,BB,7,4,0,2,2,0.500,0,0,0,,0,0
SCHÖNSLEBEN,Georg,FC,5,3,2,1,0,1.000,1,0,0,,0,0
SCHÜLLER,Sven,HB,15,18,5,11,2,0.889,0,1,0,100.0,0,0
SCHÜTZ,Lukas,BB,38,126,61,54,11,0.913,8,19,1,95.0,2,0
SCHÜTZ,Severin,BB,30,96,48,40,8,0.917,8,0,0,,0,0
SEIDENBERGER,Alexander,DD,30,163,135,18,9,0.944,4,10,1,90.9,0,2
SEIDL,Alex,VM,8,9,2,7,0,1.000,1,0,0,,0,0
SEIDL,Marc,BB,3,14,10,2,2,0.857,0,0,0,,0,0
SEISER,Claus,VM,40,135,91,33,11,0.919,4,19,2,90.5,7,0
SIMONSEN,Jakob,VM,28,48,12,29,7,0.854,2,1,1,50.0,0,0
SOUTHEE,Lochlan,DI,20,18,3,15,0,1.000,0,0,2,0.0,0,0
SQUIRES,Chris,DI,39,111,71,32,8,0.928,1,4,2,66.7,3,0
STEMMER,Georg,VW,30,63,56,3,4,0.937,1,0,0,,0,0
STEPHAN,Felix,BB,19,25,7,13,5,0.800,2,3,0,100.0,0,0
SUCHAROWSKI,Stefan,DD,22,6,1,4,1,0.833,0,5,0,100.0,0,0
SWANSON,Jonathan,VM,16,25,23,0,2,0.920,0,0,0,,0,0
SWINDLING,William,FC,8,41,39,1,1,0.976,1,7,0,100.0,0,0
TALIR,Dominik,VW,32,80,74,3,3,0.963,1,0,0,,0,0
TAVAREZ,Reymin Miguel,BB,1,6,4,2,0,1.000,0,7,0,100.0,1,0
TAXACHER,David,AA,27,46,44,2,0,1.000,4,0,0,,0,0
THAU,Angelo,VW,13,5,1,3,1,0.800,0,1,0,100.0,0,0
THEINER,Marcel,DI,31,61,50,6,5,0.918,2,0,0,,0,0
THURNHOFER,Elias,AA,2,1,0,0,1,0.000,0,0,0,,0,0
TOMSICH,Christian,VW,5,17,14,3,0,1.000,3,0,0,,0,0
TRIMMEL,Markus,GH,12,4,0,3,1,0.750,0,0,0,,0,0
TRUJILLO SILVA,Livan,BB,3,7,1,3,3,0.571,1,0,0,,0,0
VALIDO MORRISON,Alessandro Ramon,VW,6,5,4,1,0,1.000,1,0,0,,0,0
VALS FRIAS,Erwin Eduardo,HB,34,141,52,74,15,0.894,15,0,0,,0,0
VAN DIJCK,Rick,DD,17,16,2,13,1,0.938,0,5,3,62.5,0,0
VEGH,Jürgen,GH,3,1,1,0,0,1.000,0,0,0,,0,0
VITALE,Marcel,AA,36,114,35,63,16,0.860,14,0,0,,0,0
WALENTA,Daniel,VW,14,14,5,8,1,0.929,1,1,0,100.0,0,0
WELLER,Jacob,BB,25,48,37,6,5,0.896,2,2,1,66.7,2,0
WELLER,Peter,BB,22,29,25,1,3,0.897,0,0,0,,0,0
WERNER,Tobias,GH,33,283,245,33,5,0.982,0,33,8,80.5,7,0
WIDEMSCHEK,Moritz,FC,21,32,21,6,5,0.844,2,1,0,100.0,0,0
WILHELM,Felix,AA,24,46,42,4,0,1.000,2,0,0,,0,0
WILHELM,Florian,AA,17,14,1,8,5,0.643,1,0,0,,0,0
WILLIAMS,Tyler Joseph,BB,13,12,3,8,1,0.917,1,1,0,100.0,0,0
WINDER,Marcel,HB,32,64,50,11,3,0.953,0,0,0,,0,0
WRÓBLEWSKI,Maciej Jakub,AA,22,19,15,1,3,0.842,1,0,0,,0,0
ZIMMERLE,Felix,VW,30,120,73,38,9,0.925,13,0,0,,0,0
ZIMMERMANN,Jonas,HB,24,7,2,5,0,1.000,0,1,0,100.0,0,0
ZOUFAL,Alessandro,DD,50,49,35,8,6,0.878,1,4,1,80.0,0,0
