Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
FROMETA,Luis,SHB,26,47,27,10,10,0.787,1,31,1,96.9,14,0
FURST,Matt,LLC,11,27,9,10,8,0.704,1,3,0,100.0,0,0
GARCIA RAMIREZ,Rafael Jose,LDC,18,48,34,8,6,0.875,4,0,0,,0,0
GITLIN,Max,LDM,2,1,1,0,0,1.000,0,0,0,,0,0
GONZALEZ,Daniel,LBC,20,26,25,0,1,0.962,3,0,0,,0,0
GONZALEZ,Diego,SHB,12,20,6,11,3,0.850,1,4,0,100.0,0,0
GONZALEZ,Jorge Luis,EXA,8,11,9,1,1,0.909,1,2,0,100.0,0,0
GRIFFIN,James,LBC,17,45,25,15,5,0.889,3,1,0,100.0,1,0
GROCOTT,Jordan,SHB,17,78,47,23,8,0.897,2,16,0,100.0,5,0
HALL,Shannon,VET,16,52,46,4,2,0.962,1,13,0,100.0,0,0
HARRIS,Troy,LLC,11,16,14,1,1,0.938,1,0,0,,0,0
HASHIGUCHI,Masa,LDC,19,29,15,13,1,0.966,0,9,0,100.0,1,0
HICHE,Cris,LBC,27,41,38,0,3,0.927,1,2,0,100.0,0,0
HILL,Alfie,LBC,19,24,12,8,4,0.833,3,2,0,100.0,0,0
HODGKINS,Laurence,EXA,8,8,7,0,1,0.875,0,0,0,,0,0
HORWOOD,Kaden,LLC,22,53,34,14,5,0.906,2,17,0,100.0,0,0
HURTADO,Ambiorix,EXA,21,27,14,8,5,0.815,0,5,0,100.0,1,0
ISHIHARA,Tasuku,LBC,18,24,23,0,1,0.958,1,7,0,100.0,2,0
JAKUTIS,Evaldas,VET,16,23,14,6,3,0.870,1,0,0,,0,0
JANULEVICIUS,Giedrius,VET,27,87,75,9,3,0.966,3,33,1,97.1,4,0
JELLOIAN,Alexander,VET,9,11,9,2,0,1.000,0,0,0,,0,0
JONES,Josh,LLC,29,69,52,8,9,0.870,3,3,0,100.0,0,0
KATINAS,Vilmantas,VET,26,41,37,2,2,0.951,1,0,0,,0,0
KELLY,Jonny,SHB,2,4,2,1,1,0.750,0,0,0,,0,0
LAU,Tsz Chin,SHB,9,10,4,4,2,0.800,1,0,0,,0,0
LAWN,Spencer,SHB,17,21,11,6,4,0.810,0,2,0,100.0,4,0
LAWSON,Tosh,LDM,2,2,1,1,0,1.000,0,0,0,,0,0
LORENZO,Arley,EXA,26,109,96,9,4,0.963,13,0,0,,0,0
MADDOX,Grant,LDC,15,6,4,1,1,0.833,0,0,0,,0,0
MAGEE,Brenden,LDM,2,1,1,0,0,1.000,0,0,0,,0,0
MANOFF,Max,LLC,16,22,20,1,1,0.955,0,1,0,100.0,0,0
MARCAL,Ben,LDC,2,1,1,0,0,1.000,0,0,0,,0,0
MARTE BATISTA,Kendry,EXA,19,62,22,28,12,0.806,5,0,0,,0,0
MARTIN,Luke,SHB,12,25,24,1,0,1.000,0,0,0,,0,0
MARTINEZ,Franklin,EXA,27,95,85,6,4,0.958,0,24,1,96.0,7,0
MARUYAMA,Tomoya,LLC,8,12,12,0,0,1.000,0,0,0,,0,0
MAUERER,Jonathan,LDM,4,3,3,0,0,1.000,0,0,0,,0,0
MCCARTHY,Jack,LBC,22,32,20,9,3,0.906,2,1,0,100.0,0,0
MESSER,Christopher,LDM,7,1,1,0,0,1.000,0,9,0,100.0,0,0
MILAN,Carlos,VET,11,11,9,1,1,0.909,0,0,0,,0,0
MINAC,Marcelin,VET,3,8,7,1,0,1.000,0,0,0,,0,0
MINFORD,Rich,LDM,36,104,90,12,2,0.981,5,3,1,75.0,0,0
MOLINA,Sebastian,LLC,5,15,2,8,5,0.667,0,0,0,,0,0
MORA,Yanuel,EXA,3,16,11,3,2,0.875,0,5,0,100.0,0,0
MORAN,Daniel,LBC,26,66,50,6,10,0.848,2,0,0,,0,0
MORAN,Matt,LBC,20,40,17,14,9,0.775,2,0,0,,0,0
MORETA,Domarkis,VET,29,81,39,25,17,0.790,3,9,0,100.0,0,0
MORRIS,Ben,LBC,19,38,35,2,1,0.974,1,0,0,,0,0
MORUZZI,Ben,LLC,12,11,10,0,1,0.909,0,0,0,,0,0
MOSIER,Fred,LDM,3,9,2,6,1,0.889,1,0,0,,0,0
NAKAZAWA,Cole,LBC,16,24,12,10,2,0.917,1,7,0,100.0,1,0
NAKAZAWA,Leo,LBC,6,6,4,2,0,1.000,0,0,0,,0,0
NEYHUS,George,LLC,16,24,6,15,3,0.875,3,0,0,,0,0
NG,Don,LLC,27,24,14,4,6,0.750,1,7,0,100.0,2,2
NOVAS,Yonathan,EXA,27,56,23,26,7,0.875,5,1,0,100.0,0,0
PAPPALARDO,Giovanni,EXA,16,8,3,4,1,0.875,0,6,0,100.0,0,0
PATERSON,Alexander,LLC,25,93,79,10,4,0.957,2,63,1,98.4,4,0
PEARCE,Aidan,LDM,2,2,0,2,0,1.000,0,0,0,,0,0
PEREZ PATRICIO,Angel Apolinar,EXA,25,29,27,1,1,0.966,0,1,0,100.0,0,0
PEREZ PATRICIO,Angel Apolinar,LDC,7,3,2,1,0,1.000,0,0,0,,0,0
PEREZ,Aneudy,EXA,26,34,33,1,0,1.000,0,0,0,,0,0
PEREZ,Mauro,EXA,13,12,9,1,2,0.833,0,0,0,,0,0
POWER,Brendan,LDM,28,98,43,51,4,0.959,13,0,0,,0,0
PRITCHARD,Jono,SHB,4,2,1,1,0,1.000,0,0,0,,0,0
PUIU,Sorin,VET,17,13,9,2,2,0.846,0,7,1,87.5,0,0
QUIXLEY,Harry,LLC,30,28,19,6,3,0.893,0,22,0,100.0,0,0
RANDALL,Kyle,LDC,24,26,21,3,2,0.923,2,0,0,,0,0
RATCLIFF,Jamie,SHB,12,41,28,8,5,0.878,1,41,1,97.6,5,0
RATKEVICIUS,Viktoras,VET,36,40,31,7,2,0.950,1,20,0,100.0,4,0
READ,Sam,SHB,8,12,4,3,5,0.583,1,0,0,,0,0
RODRIGUEZ,Jonathan,LLC,19,41,24,16,1,0.976,1,17,0,100.0,2,0
RODRIGUEZ,Miguel,LBC,6,18,6,10,2,0.889,1,0,0,,0,0
RUBY,Bryan,LDM,1,3,1,1,1,0.667,0,0,0,,0,0
RUEDA,Mario,EXA,13,19,11,8,0,1.000,0,3,0,100.0,0,0
SARAKOJIS,Tadas,VET,24,76,67,7,2,0.974,5,0,0,,0,0
SECAREANU,SECA,EXA,2,3,3,0,0,1.000,0,3,0,100.0,0,0
SHEPPARD,Gordon,LDC,20,62,52,6,4,0.935,2,0,0,,0,0
SHINKAWA,Tez,LLC,19,38,24,8,6,0.842,1,0,0,,0,0
SILVA BRAUCCI,Joseph Andres,EXA,11,14,9,3,2,0.857,0,0,0,,0,0
SIMMONS,Nathan,LBC,26,43,19,18,6,0.860,4,0,0,,0,0
SIRGEDAS,Matas,VET,4,4,2,2,0,1.000,0,0,0,,0,0
SOBUE,Amane,LDC,9,13,6,4,3,0.769,1,0,0,,0,0
SPORLEDER,Benjamin,LLC,16,32,18,7,7,0.781,0,0,0,,0,0
SPROULE,Sam,LDM,22,58,37,18,3,0.948,2,2,0,100.0,4,0
STAMBAUGH,Dillon,LDC,12,79,68,8,3,0.962,1,12,0,100.0,13,0
STEPONENAS,Aurimas,VET,27,56,21,27,8,0.857,3,0,0,,0,0
STROMAN,Zach,LDM,26,82,79,2,1,0.988,8,0,0,,0,0
SULLIVAN,Tom,LBC,4,15,14,0,1,0.933,0,0,0,,0,0
TAMOSIUNAS,Darius,VET,16,46,42,3,1,0.978,2,1,0,100.0,0,0
TAMOSIUNAS,Nerius,VET,15,27,13,8,6,0.778,1,1,0,100.0,0,0
TAYLOR,Josh,SHB,21,62,47,6,9,0.855,0,34,0,100.0,9,0
TORCATO,Rene,LBC,5,12,11,0,1,0.917,0,0,0,,0,0
TRINKUNAS,Deivydas,VET,24,37,22,8,7,0.811,1,12,1,92.3,4,0
TRINKUNAS,Domantas,VET,2,2,2,0,0,1.000,0,0,0,,0,0
VILIMAS,Kestas,VET,2,12,10,1,1,0.917,0,0,0,,1,0
VILLANUEVA,Johan,LDC,22,18,11,4,3,0.833,0,3,0,100.0,0,0
VINALL,Callum,LDM,21,110,99,7,4,0.964,0,9,3,75.0,12,2
VOM SCHEIDT,Mitchell,LDM,14,13,8,4,1,0.923,0,7,0,100.0,1,0
WAMPLER,Louis,LDC,26,43,33,5,5,0.884,0,0,0,,1,0
WARRINGTON,Jack,LLC,16,52,32,12,8,0.846,2,26,2,92.9,15,1
WIEDMANN,Pete,LDC,26,91,29,46,16,0.824,3,0,0,,0,0
WILHELM,Jorge,EXA,12,18,18,0,0,1.000,1,0,0,,0,0
WILSON,Rhys,LDC,19,48,43,3,2,0.958,3,0,0,,0,0
WRIGHT,Kelly,SHB,11,12,7,4,1,0.917,0,0,0,,0,0
WU,Jun,LLC,16,24,10,10,4,0.833,1,0,0,,0,0
ZUCKER,Will,LDC,25,61,22,30,9,0.852,5,0,0,,0,0
