Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
JANSSENS,Maiti,ANT,2,0,1,0,0,0,1,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
JOOSENS,Cindy,GRE,9,2,2,1,0,0,1,3,0.222,0.333,0.222,0.555,0,0,0,0,0,0,1,0
JOOSSENS,Elies,GRE,1,1,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,0,0,0,0,0,1,0
JUNGBLUTH,Aki,GRE,6,2,3,0,0,0,1,3,0.500,0.500,0.500,1.000,0,0,1,0,0,0,1,1
KAZANDJIAN,Liesbet,GRE,5,1,0,0,0,0,0,0,0.000,0.000,0.167,0.167,1,0,3,0,0,0,2,0
KISS,Sara,HOB,5,1,0,0,0,0,0,0,0.000,0.000,0.167,0.167,1,0,1,0,0,0,0,0
LAFORGE,Emeline,AND,4,3,3,1,0,1,3,7,0.750,1.750,0.875,2.625,2,2,1,0,0,0,4,0
LAFORGE,Emeline,AND,1,3,1,0,0,0,1,1,1.000,1.000,0.750,1.750,2,0,0,0,1,0,5,0
LATHOUDERS,Lynn,ANT,5,2,2,1,0,0,2,3,0.400,0.600,0.667,1.267,3,1,1,0,0,0,1,0
LAURENT,Stéphanie,AND,4,3,1,0,0,0,3,1,0.250,0.250,0.571,0.821,3,0,2,0,0,0,2,0
LAURENT,Stéphanie,AND,1,6,1,0,0,0,0,1,1.000,1.000,1.000,2.000,6,0,0,0,0,0,3,0
LAUWERS,Freya,TBS,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
LEADSFORD,Violet,CHI,2,3,1,0,0,0,2,1,0.500,0.500,0.833,1.333,4,0,0,0,0,0,5,0
LECOCQ,Emma,LIE,1,4,0,0,0,0,1,0,0.000,0.000,0.750,0.750,3,0,0,0,0,0,0,0
LECOMPTE,Sophie,AND,1,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0
LECOMPTE,Sophie,AND,4,3,1,0,0,0,0,1,0.250,0.250,0.400,0.650,1,0,1,0,0,0,0,0
LEEN,Gaelle,AND,7,5,3,0,0,0,2,3,0.429,0.429,0.600,1.029,1,2,0,0,0,0,8,0
LEEN,Gaelle,AND,4,4,2,0,1,0,1,4,0.500,1.000,0.714,1.714,3,0,1,0,0,0,4,0
LEFRANC,Mélissa,BRI,1,2,0,0,0,0,0,0,0.000,0.000,0.800,0.800,3,1,1,0,0,0,3,0
LEGROS,Nina,AND,2,2,1,0,0,0,1,1,0.500,0.500,0.750,1.250,2,0,1,0,0,0,1,0
LIEVENS,Paulien,TBS,1,1,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0
LINTOS,Claire,MSG,7,3,3,1,0,0,6,4,0.429,0.571,0.556,1.127,1,1,0,0,0,0,2,0
LYBEER,Adelien,ZOT,7,0,1,0,0,0,0,1,0.143,0.143,0.333,0.476,1,1,2,0,0,0,1,0
MAES,ERIN,ZOT,5,2,0,0,0,0,0,0,0.000,0.000,0.375,0.375,3,0,3,0,0,0,1,0
MAILLARD,Roxane,BRI,1,0,0,0,0,0,0,0,0.000,0.000,0.833,0.833,4,1,0,0,0,0,5,0
MALAISSE,Jennifer,AND,1,2,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,0,0,0,0,2,0
MASSAER,Sidney,ZOT,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MINET,Julie,AND,1,0,0,0,0,0,1,0,0.000,0.000,0.800,0.800,3,1,0,0,0,0,3,0
MOERENHOUT,Mieke,GRE,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MOORS,Emma,ZOT,5,3,2,1,0,0,1,3,0.400,0.600,0.625,1.225,2,1,0,0,0,0,1,1
MUMENTHALER,Aélia,BRI,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,2,0,0,0,0,0,0,0
MÜNTEN,Anaëlle,AND,6,3,3,1,0,0,4,4,0.500,0.667,0.700,1.367,4,0,0,0,0,0,1,0
MÜNTEN,Anaëlle,AND,2,1,2,0,0,0,3,2,1.000,1.000,0.800,1.800,2,0,0,0,1,0,1,0
MÜNTEN,Kloée,AND,6,3,4,1,0,0,4,5,0.667,0.833,0.750,1.583,2,0,0,0,0,0,7,0
MÜNTEN,Kloée,AND,9,6,3,0,0,0,4,3,0.333,0.333,0.538,0.871,4,0,2,0,0,0,2,0
NINITTE,Claire,MSG,3,2,3,0,0,0,0,3,1.000,1.000,1.000,2.000,1,0,0,0,0,0,2,0
NOTTEBAERT,Kaylee,LIE,0,0,0,0,0,0,2,0,0.000,0.000,1.000,1.000,3,0,0,0,0,0,0,1
PAUWELS,Hanne,TBS,2,3,1,0,0,0,1,1,0.500,0.500,0.875,1.375,6,0,0,0,0,0,3,0
PEETERS,Steffi,TBS,2,1,0,0,0,0,1,0,0.000,0.000,0.500,0.500,2,0,0,0,0,0,0,0
PEVENAGE,HANNE MARTINE,ZOT,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
PIETERS,Anouk,ZOT,9,2,3,0,0,0,0,3,0.333,0.333,0.538,0.871,4,0,3,0,0,0,3,1
PLETTINX,Lisa,MER,11,6,7,1,2,0,7,12,0.636,1.091,0.733,1.824,4,0,2,0,0,0,3,0
POCHET,Elisa,MSG,3,2,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,1,0,0,0,3,0
PULETTO,Melina,BRI,7,2,1,0,0,0,0,1,0.143,0.143,0.250,0.393,1,0,1,0,0,0,2,0
RENARD,Patricia,LIE,1,1,0,0,0,0,2,0,0.000,0.000,0.667,0.667,2,0,0,0,0,0,1,0
RIFFON,Amélie,AND,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,0,1,0,0,0,0,1,0
RIFFON,Amélie,AND,2,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0
ROBBERECHTS,Janne,MER,12,9,8,1,1,0,7,11,0.667,0.917,0.714,1.631,2,0,3,0,0,0,2,0
RODRIGUEZ,Rihanna,HOB,3,2,1,0,0,0,2,1,0.333,0.333,0.667,1.000,3,0,1,0,0,0,0,0
SANTENS,William,GRE,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
SAVONA,Rosa,LIE,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,2,0,0,0,0,0,0,0
SCHECHTER,Valentina,CHI,6,4,5,0,0,0,4,5,0.833,0.833,0.875,1.708,1,1,0,0,0,0,4,0
SIERENS,Kyra,MER,7,6,4,0,1,1,4,9,0.571,1.286,0.727,2.013,4,0,0,0,0,0,8,0
SMET,Sofie,HOB,5,4,4,1,0,0,2,5,0.800,1.000,0.833,1.833,1,0,0,0,0,0,2,0
SMETS,Inez,ANT,7,5,3,0,0,0,1,3,0.429,0.429,0.556,0.985,2,0,1,0,0,0,3,0
SMETS,Leila,ANT,6,2,2,0,0,0,1,2,0.333,0.333,0.500,0.833,2,0,2,0,0,0,2,0
SPEYBROUCK,Katja,MER,8,3,6,2,0,0,6,8,0.750,1.000,0.778,1.778,1,0,0,0,0,0,0,0
SPITALI,Gaelle,LIE,0,2,0,0,0,0,1,0,0.000,0.000,1.000,1.000,2,1,0,0,0,0,0,1
STAELENS,Bieke,WIE,3,0,0,0,0,0,1,0,0.000,0.000,0.250,0.250,1,0,1,0,0,0,0,0
STAS,Charlotte,LIE,1,2,0,0,0,0,1,0,0.000,0.000,0.750,0.750,2,1,1,0,0,0,2,0
STEENS,Morgan,BRI,1,5,0,0,0,0,0,0,0.000,0.000,0.889,0.889,7,1,1,0,0,0,6,0
STEENSSENS,Ashley,GRE,8,3,6,0,0,0,5,6,0.750,0.750,0.778,1.528,1,0,1,0,0,0,3,1
STREVELER,Elena,AND,3,7,1,0,0,0,0,1,0.333,0.333,0.800,1.133,6,1,1,0,0,0,3,0
STROOBANT,Leen,ANT,5,4,0,0,0,0,1,0,0.000,0.000,0.375,0.375,3,0,2,0,0,0,5,0
TERRIJN,Zuna,GRE,9,4,6,0,0,1,5,9,0.667,1.000,0.700,1.700,1,0,2,0,0,0,4,1
VAN ACKER,Raf,WIE,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
VAN BELLINGHEN,Camille,ZOT,5,1,0,0,0,0,2,0,0.000,0.000,0.286,0.286,2,0,0,0,0,0,3,0
VAN COILLIE,Clara,MSG,6,6,3,1,0,0,2,4,0.500,0.667,0.625,1.292,2,0,1,0,0,0,6,0
VAN DE POEL,Karolien,TBS,4,1,2,0,0,0,0,2,0.500,0.500,0.600,1.100,1,0,2,0,0,0,1,0
VAN DE VIJVER,Caro,CHI,12,3,5,1,0,0,2,6,0.417,0.500,0.500,1.000,2,0,3,0,0,0,1,0
VAN DEN BERGH,Lynn,CHI,2,2,0,0,0,0,0,0,0.000,0.000,0.500,0.500,2,0,2,0,0,0,0,0
VAN DEN BOSSCHE,Debra,ZOT,4,1,1,0,0,0,0,1,0.250,0.250,0.500,0.750,2,0,0,0,0,0,1,0
VAN DEN BRANDE,Joren,HOB,5,4,1,0,0,0,1,1,0.200,0.200,0.333,0.533,1,0,1,0,0,0,1,0
VAN DEN BRANDE,Tess,TBS,4,3,0,0,0,0,0,0,0.000,0.000,0.500,0.500,4,0,1,0,0,0,3,0
VAN DEN BUSSCHE,Karen,ZOT,10,3,3,0,0,0,1,3,0.300,0.300,0.500,0.800,4,0,1,0,0,0,1,0
VAN DER VREKEN,Shana,WIE,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,0,1,2,0,0,0,0,0
VAN DER WEEHE,Amber,TBS,5,3,3,1,0,0,2,4,0.600,0.800,0.714,1.514,2,0,1,0,0,0,3,0
VAN DEUN,Sarah,TBS,5,4,2,0,0,0,1,2,0.400,0.400,0.571,0.971,2,0,1,0,0,0,7,0
VAN DONINCK,Michelle,TBS,2,2,0,0,0,0,0,0,0.000,0.000,0.600,0.600,3,0,0,0,0,0,3,0
VAN DYCK,Anouck,CHI,1,1,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
VAN ECCELPOEL,Floor,TBS,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,3,0
VAN EECKELEN,Maela,CHI,6,5,2,0,0,0,2,2,0.333,0.333,0.600,0.933,4,0,0,0,0,0,1,0
VAN GESTEL,Clara,MSG,0,1,0,0,0,0,1,0,0.000,0.000,1.000,1.000,2,0,0,0,0,0,1,0
VAN HERCK,Eva,GRE,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
VAN HERCK,Sofie,GRE,7,2,2,0,0,0,1,2,0.286,0.286,0.286,0.572,0,0,1,0,0,0,2,0
VAN LINDEN,Lena,CHI,8,9,1,0,0,0,2,1,0.125,0.125,0.611,0.736,10,0,3,0,0,0,4,0
VAN MUYLEM,RUBY,ZOT,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,1,0
VAN OPDORP,Lynn,HOB,6,0,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0,0,1,0,0,0,0,0
VANDEBROEK,Anne,BRI,5,1,0,0,0,0,3,0,0.000,0.000,0.167,0.167,1,0,2,0,0,0,2,0
VANDEN EYNDE,Louise,BRI,6,3,1,0,0,0,2,1,0.167,0.167,0.500,0.667,4,0,1,0,0,0,5,0
VANDENABEELE,Elise,WIE,3,1,0,0,0,0,1,0,0.000,0.000,0.625,0.625,4,1,3,0,0,0,0,0
VANDENBRUWAENE,Chloe,GRE,2,0,2,0,0,0,0,2,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,0
VANHAECKE,Justine,WIE,9,3,1,1,0,0,0,2,0.111,0.222,0.385,0.607,2,2,6,0,0,0,2,0
VANHOORNEWEDER,Morgane,BRI,3,2,2,0,0,0,2,2,0.667,0.667,0.857,1.524,4,0,0,0,0,0,4,0
VERELST,Olivia,MSG,6,1,2,0,0,0,2,2,0.333,0.333,0.500,0.833,0,2,2,0,0,0,2,0
VERHAEGEN,Arvid,CHI,5,10,4,0,1,0,5,6,0.800,1.200,0.923,2.123,6,2,0,0,0,0,5,1
VERMEERCH,Lore,CHI,13,5,6,2,1,0,7,10,0.462,0.769,0.611,1.380,5,0,3,0,0,0,6,0
VERSCHUEREN,Jitske,TBS,2,3,0,0,0,0,0,0,0.000,0.000,0.667,0.667,4,0,2,0,0,0,2,0
VERSCHUEREN,Jolisa,WIE,5,0,2,0,0,0,3,2,0.400,0.400,0.400,0.800,0,0,1,0,0,0,0,0
VIERBERGEN,Lieke,ANT,9,3,2,0,0,0,1,2,0.222,0.222,0.222,0.444,0,0,0,0,0,0,1,0
VROMAN,Ella,WIE,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
WOUTERS,Reza,TBS,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,2,0
ZAOUDI,Kalissa,MER,6,3,1,1,0,0,1,2,0.167,0.333,0.375,0.708,2,0,3,0,0,0,2,0
